mol_idx,top_score,error,frequency,tier,ensemble_mean_score,ensemble_std_score
2495,0.9224535,0,1290,4) very common (100+),0.847393865,0.05120931675970176
2496,0.93310267,0,16,2) rare (6-20),0.8841159599999999,0.05881625833857336
2497,0.49221936,0,13,2) rare (6-20),0.5355621100000001,0.14013731253441053
2498,0.8783043,0,2,1) very rare (1-5),0.83265963,0.07671613564669395
2499,0.5712117,1,39,3) common (21-100),0.669205075,0.10669485731403305
2500,0.113291055,1,0,1) very rare (1-5),0.07313858100000001,0.02748525993709634
2501,0.42592767,0,108,4) very common (100+),0.5251961025,0.20686526020456292
2502,0.52755874,1,275,4) very common (100+),0.4263212725,0.11796978668208556
2503,0.35683578,1,3,1) very rare (1-5),0.29155459,0.06387748467666247
2504,0.8036374,0,5,1) very rare (1-5),0.4051097075,0.1774913175354788
2505,0.48763895,0,15,2) rare (6-20),0.4409988375,0.08795684562843427
2506,0.4853285,1,0,1) very rare (1-5),0.250925371,0.15823411709243748
2507,0.2502948,1,19,2) rare (6-20),0.449125515,0.1490661654061844
2508,0.9247976,0,7,2) rare (6-20),0.9111747475,0.0222070825280195
2509,0.08508812,1,1,1) very rare (1-5),0.09419572875000001,0.029588433119325616
2510,0.43121305,1,108,4) very common (100+),0.73602484,0.14446989920070497
2511,0.4392281,0,107,4) very common (100+),0.54813222,0.13306274834409684
2512,0.8082573,0,178,4) very common (100+),0.6362861774999999,0.07869531186142932
2513,0.14376505,1,14,2) rare (6-20),0.22443074000000002,0.04803617578638573
2514,0.2902882,1,1,1) very rare (1-5),0.4546244,0.20010176607904936
2515,0.025520036,1,47,3) common (21-100),0.07274090849999999,0.009967736181029611
2516,0.93725884,0,142,4) very common (100+),0.8892751999999999,0.03951139478492246
2517,0.9717401,0,261,4) very common (100+),0.9490794175,0.021983987774517117
2518,0.98873645,0,11,2) rare (6-20),0.9456344750000001,0.027466255716276224
2519,0.319919,0,39,3) common (21-100),0.30328291,0.2337280810100517
2520,0.6563305,0,16,2) rare (6-20),0.74627728,0.11683933780604629
2521,0.7484609,0,62,3) common (21-100),0.5296055425,0.13040350526720676
2522,0.072463274,1,2,1) very rare (1-5),0.07327973425,0.0366698528814156
2523,0.90110797,0,21,3) common (21-100),0.8956106825000001,0.02248896578194111
2524,0.44321293,0,4,1) very rare (1-5),0.29550896,0.13255647696996986
2525,0.06880411,1,3,1) very rare (1-5),0.07533375275000001,0.043684977674390515
2526,0.9411012,0,268,4) very common (100+),0.86108333,0.022891425201639365
2527,0.32849345,0,700,4) very common (100+),0.44056333999999997,0.22893158595800045
2528,0.3109491,0,343,4) very common (100+),0.3675212475,0.056042521049063446
2529,0.8319669,0,50,3) common (21-100),0.675812755,0.20361529608572468
2530,0.6633784,0,15,2) rare (6-20),0.5163269175,0.09270529683770458
2531,0.999635,0,211,4) very common (100+),0.999325545,0.00024095699631884057
2532,0.6770697,1,1070,4) very common (100+),0.588814445,0.03077850481710046
2533,0.70628095,1,92,3) common (21-100),0.41220587750000004,0.21549906127308494
2534,0.80602443,0,69,3) common (21-100),0.817325375,0.0892435370561887
2535,0.43583125,1,372,4) very common (100+),0.5147298575,0.09116519873159887
2536,0.621026,1,72,3) common (21-100),0.36695825,0.10386459728295921
2537,0.9018877,0,22,3) common (21-100),0.7796013399999999,0.07750133110334169
2538,0.15432529,0,11,2) rare (6-20),0.28559235375,0.18738291230808363
2539,0.64679676,1,14,2) rare (6-20),0.4681630925,0.1530398179607783
2540,0.42184266,1,7,2) rare (6-20),0.512332295,0.10563980907949343
2541,0.7934009,0,274,4) very common (100+),0.8576263525,0.10648239478318175
2542,0.047301244,1,0,1) very rare (1-5),0.038494055500000006,0.010086737755529944
2543,0.7610095,1,0,1) very rare (1-5),0.6350788125,0.1450209426501496
2544,0.73740846,0,89,3) common (21-100),0.485007505,0.16789919641588544
2545,0.59474885,1,1070,4) very common (100+),0.5300252875,0.10271382804300337
2546,0.9255644,0,6,2) rare (6-20),0.8968906299999999,0.022802908129095058
2547,0.33929443,0,23,3) common (21-100),0.43712753000000004,0.11458846298224748
2548,0.9928678,0,1000,4) very common (100+),0.9877524425,0.008040890389280209
2549,0.7193487,1,22,3) common (21-100),0.3285020775,0.08841126829346398
2550,0.43463746,1,84,3) common (21-100),0.37388131,0.06982543806134016
2551,0.6907696,1,0,1) very rare (1-5),0.48038357,0.10660682422304914
2552,0.520278,0,1,1) very rare (1-5),0.22266454,0.11920426839411938
2553,0.180132,1,21,3) common (21-100),0.3339705825,0.16722987604015951
2554,0.5745782,0,343,4) very common (100+),0.62640315,0.07998025135695999
2555,0.39881516,1,102,4) very common (100+),0.3760707175,0.07321198739061191
2556,0.24058798,1,14,2) rare (6-20),0.2113098675,0.08737506044759494
2557,0.5139559,1,53,3) common (21-100),0.8008464574999999,0.05832648259615538
2558,0.8386587,0,21,3) common (21-100),0.8926533175000001,0.06722234941646209
2559,0.51054966,1,7,2) rare (6-20),0.51425754,0.15104900949950667
2560,0.39043388,1,1,1) very rare (1-5),0.3999055875,0.16802514854766673
2561,0.46186742,1,2,1) very rare (1-5),0.40345563500000003,0.050243438850166536
2562,0.56681436,1,22,3) common (21-100),0.276866905,0.12034351720892167
2563,0.29120955,1,2,1) very rare (1-5),0.1408811125,0.079149646967914
2564,0.7265511,0,33,3) common (21-100),0.75378647,0.0594928461452791
2565,0.25646505,1,0,1) very rare (1-5),0.16098397999999997,0.0710774235704756
2566,0.21239603,1,0,1) very rare (1-5),0.06636351475,0.021287579793040422
2567,0.13819292,0,36,3) common (21-100),0.412728255,0.2106220776006927
2568,0.34882426,0,20,2) rare (6-20),0.272075745,0.04655534074180774
2569,0.5422636,1,1,1) very rare (1-5),0.317857595,0.08938750323721893
2570,0.20617154,1,0,1) very rare (1-5),0.124439697,0.05316767074402636
2571,0.18879259,1,1,1) very rare (1-5),0.2774111275,0.08152978855664027
2572,0.9860968,0,24,3) common (21-100),0.97235555,0.01878120210389899
2573,0.6452096,1,100,3) common (21-100),0.5850463425,0.07783323206621591
2574,0.5127134,1,18,2) rare (6-20),0.4796898925,0.09058480239551593
2575,0.089588135,1,0,1) very rare (1-5),0.21049951749999998,0.03609492626008286
2576,0.6438084,1,36,3) common (21-100),0.59333135,0.13791208733754012
2577,0.055120286,0,6,2) rare (6-20),0.08423547925,0.04490980826827004
2578,0.7441314,1,4,1) very rare (1-5),0.7062770525000001,0.06060165467753143
2579,0.1063636,1,88,3) common (21-100),0.10046332599999999,0.021903890839151795
2580,0.9492448,0,261,4) very common (100+),0.8795948,0.055152609637577454
2581,0.1681805,1,3,1) very rare (1-5),0.244538295,0.060038966035644084
2582,0.8759633,0,27,3) common (21-100),0.80461795,0.08454796849790361
2583,0.095145285,1,0,1) very rare (1-5),0.11054220925,0.09079841902832145
2584,0.2357846,1,0,1) very rare (1-5),0.181199035,0.1135278804100091
2585,0.98778254,0,182,4) very common (100+),0.9834040850000001,0.0025968156279711106
2586,0.30730155,1,123,4) very common (100+),0.5019956225,0.13686435593384244
2587,0.7374863,0,11,2) rare (6-20),0.7276998350000001,0.07802023282455438
2588,0.49265742,1,105,4) very common (100+),0.5353240175,0.06936694920412254
2589,0.2322658,1,18,2) rare (6-20),0.24837370749999998,0.04816788070028117
2590,0.05558253,1,0,1) very rare (1-5),0.0582834175,0.008594059410328522
2591,0.01732387,1,0,1) very rare (1-5),0.0209475405,0.005488896117987318
2592,0.061879218,1,3,1) very rare (1-5),0.21287760249999998,0.09017265720708866
2593,0.36532396,0,3,1) very rare (1-5),0.3065056875,0.08149951246581277
2594,0.15922938,1,2,1) very rare (1-5),0.20947489,0.04344038334581947
2595,0.70938087,0,421,4) very common (100+),0.8602412475,0.030909964290748836
2596,0.98865473,0,700,4) very common (100+),0.9859241274999999,0.007074003582581004
2597,0.8158489,0,2,1) very rare (1-5),0.7198549624999999,0.0935141946378822
2598,0.28591716,0,0,1) very rare (1-5),0.282129355,0.13870177752242857
2599,0.11279735,1,2,1) very rare (1-5),0.2774691375,0.11602226625380607
2600,0.71928954,0,21,3) common (21-100),0.45508039499999997,0.18439778930652415
2601,0.4578904,1,0,1) very rare (1-5),0.5836057175,0.12254370204532267
2602,0.28027558,1,11,2) rare (6-20),0.47574092999999995,0.14263087385754428
2603,0.035888836,1,1,1) very rare (1-5),0.034131915,0.011601759627221401
2604,0.18407288,1,2,1) very rare (1-5),0.38293859750000003,0.14585977939807543
2605,0.31330663,1,1070,4) very common (100+),0.4563138675,0.14492268543829384
2606,0.05682857,0,0,1) very rare (1-5),0.053603143000000006,0.01214907655121726
2607,0.5325528,0,261,4) very common (100+),0.55386615,0.23004678417163613
2608,0.37311396,1,62,3) common (21-100),0.284043465,0.05195176656918103
2609,0.855045,0,14,2) rare (6-20),0.7723060199999999,0.047065972773903765
2610,0.8671865,0,1,1) very rare (1-5),0.803612835,0.08546761295274764
2611,0.2131838,1,12,2) rare (6-20),0.08124497,0.018878261031203325
2612,0.8430151,0,75,3) common (21-100),0.64632998,0.11795006658125039
2613,0.43823552,0,14,2) rare (6-20),0.508118935,0.12866018454792658
2614,0.06299208,1,51,3) common (21-100),0.0493769335,0.04385680077077986
2615,0.6189724,0,26,3) common (21-100),0.30184583,0.08048800205430652
2616,0.9593266,0,1000,4) very common (100+),0.8970270075,0.038231502981986853
2617,0.4761926,0,1290,4) very common (100+),0.4280414975,0.1256736954173741
2618,0.6152611,0,372,4) very common (100+),0.6885233,0.13310802934535917
2619,0.42117423,0,33,3) common (21-100),0.5509550175,0.0921988630219067
2620,0.4162473,0,34,3) common (21-100),0.6381280874999999,0.18207379992111183
2621,0.2561428,1,6,2) rare (6-20),0.2876672775,0.07692808567291673
2622,0.4649883,0,27,3) common (21-100),0.48356072,0.09434971392538613
2623,0.058404535,1,1,1) very rare (1-5),0.11111911599999999,0.029400253306854307
2624,0.7054685,0,700,4) very common (100+),0.6444472625,0.11768786534367814
2625,0.943344,0,12,2) rare (6-20),0.935975065,0.03098450244279672
2626,0.98871744,0,1000,4) very common (100+),0.9656399149999999,0.013646423682147434
2627,0.56409705,0,5,1) very rare (1-5),0.469700915,0.0752542759283991
2628,0.9625924,0,421,4) very common (100+),0.9784836975,0.01317009978278523
2629,0.61305714,0,700,4) very common (100+),0.779642035,0.07968122052688872
2630,0.6546644,1,0,1) very rare (1-5),0.57686848,0.15252435003566936
2631,0.8990934,0,1290,4) very common (100+),0.9134379475,0.02468956952129316
2632,0.14117236,1,1,1) very rare (1-5),0.10131802000000001,0.038009320568649446
2633,0.63415694,1,12,2) rare (6-20),0.8040906675,0.08760613069181783
2634,0.9935454,0,16,2) rare (6-20),0.992441405,0.001431663896406877
2635,0.11823084,1,0,1) very rare (1-5),0.1694046825,0.042910765898264605
2636,0.9992729,0,211,4) very common (100+),0.9977100225,0.0009429344359597902
2637,0.32615283,1,0,1) very rare (1-5),0.2303483825,0.03156851988325583
2638,0.17902626,1,4,1) very rare (1-5),0.3591718975,0.1467980477730638
2639,0.6357647,0,12,2) rare (6-20),0.8235817125,0.05993126323100716
2640,0.8272551,0,10,2) rare (6-20),0.8425794675,0.0500922568842987
2641,0.57280487,0,0,1) very rare (1-5),0.4068869525,0.12156168997401222
2642,0.8982372,0,24,3) common (21-100),0.61801697,0.09131956592640948
2643,0.56946456,0,1,1) very rare (1-5),0.6248901450000001,0.09825164195130952
2644,0.38018918,1,13,2) rare (6-20),0.3503873825,0.060639239533687425
2645,0.088759385,0,1,1) very rare (1-5),0.222592815,0.11392242468548443
2646,0.9937028,0,89,3) common (21-100),0.9985316175000001,0.0008416228965034054
2647,0.22031729,1,0,1) very rare (1-5),0.08909127025,0.07501927242298823
2648,0.82885766,0,3,1) very rare (1-5),0.8360427525,0.07044042266643684
2649,0.933704,0,53,3) common (21-100),0.9739256250000001,0.01145362535976601
2650,0.9420639,0,1290,4) very common (100+),0.9250477575,0.008617239548684876
2651,0.9300741,1,8,2) rare (6-20),0.9416835100000001,0.008857083880448435
2652,0.99550015,0,211,4) very common (100+),0.9929964325,0.004499144047045938
2653,0.6528385,1,146,4) very common (100+),0.8016466250000001,0.045338605566689796
2654,0.25153407,1,421,4) very common (100+),0.2539577625,0.11834307674564414
2655,0.06462594,1,14,2) rare (6-20),0.106170152,0.04517870299143557
2656,0.4376198,1,118,4) very common (100+),0.4423782475,0.08823992216138718
2657,0.5864637,1,23,3) common (21-100),0.41243974749999995,0.14004616222371935
2658,0.27273825,0,3,1) very rare (1-5),0.47116371999999995,0.12615800265942265
2659,0.93257344,0,23,3) common (21-100),0.8104915075,0.06640266027846828
2660,0.8351192,1,6,2) rare (6-20),0.7271998325,0.10544180889326428
2661,0.17499052,0,5,1) very rare (1-5),0.1556101775,0.053490017586799485
2662,0.94260216,1,0,1) very rare (1-5),0.9387898575,0.030136042339259962
2663,0.25932196,1,134,4) very common (100+),0.37783889000000004,0.20350943813720912
2664,0.7065308,0,26,3) common (21-100),0.6463345574999999,0.15642033698501584
2665,0.9534088,1,6,2) rare (6-20),0.8223354275,0.06926240356756161
2666,0.38530594,1,70,3) common (21-100),0.6844917225,0.1531152857213365
2667,0.44104865,1,0,1) very rare (1-5),0.3849121525,0.05782756338875059
2668,0.5265391,0,8,2) rare (6-20),0.5052043075,0.14222459223179326
2669,0.87825435,0,1290,4) very common (100+),0.7275180425,0.11190429333877375
2670,0.046454657,0,26,3) common (21-100),0.0714291675,0.012144255451005496
2671,0.7313644,1,100,3) common (21-100),0.66696346,0.1636401814524165
2672,0.037811738,1,1,1) very rare (1-5),0.02954864,0.007075369791474614
2673,0.6588203,0,17,2) rare (6-20),0.66358074,0.06674333216789373
2674,0.80971533,0,32,3) common (21-100),0.8750366274999999,0.035405860577018444
2675,0.14181836,0,33,3) common (21-100),0.12400315875,0.035758366345733414
2676,0.43473512,1,30,3) common (21-100),0.524551265,0.15960411753614168
2677,0.15266874,1,0,1) very rare (1-5),0.1406572565,0.050433366856531665
2678,0.40786347,0,1,1) very rare (1-5),0.5873453675,0.11619543174447594
2679,0.11471269,1,0,1) very rare (1-5),0.12202679224999999,0.04089628718568008
2680,0.07226996,1,21,3) common (21-100),0.15341074675,0.10971315170584667
2681,0.4961801,1,3,1) very rare (1-5),0.256686855,0.05219839782691346
2682,0.5775528,0,0,1) very rare (1-5),0.5522689725000001,0.04057793220430001
2683,0.786199,0,7,2) rare (6-20),0.7458082975,0.16801344368434037
2684,0.7617001,0,1070,4) very common (100+),0.69436065,0.07951160836929723
2685,0.8895311,0,3,1) very rare (1-5),0.797591485,0.051317548947915244
2686,0.9119199,0,39,3) common (21-100),0.922641245,0.037640143266202825
2687,0.36792818,0,6,2) rare (6-20),0.42393107,0.06571867765478624
2688,0.18545924,1,107,4) very common (100+),0.30123272,0.1165062890667579
2689,0.10429303,1,5,1) very rare (1-5),0.10489077599999999,0.025341146387925065
2690,0.91276836,0,1290,4) very common (100+),0.8741481475,0.043637625185936384
2691,0.37055913,1,78,3) common (21-100),0.49430324,0.13097940554352352
2692,0.8981052,1,1,1) very rare (1-5),0.825111835,0.10439912620553736
2693,0.33461174,1,274,4) very common (100+),0.5632657275,0.15343291231633704
2694,0.9322504,1,3,1) very rare (1-5),0.7896565499999999,0.16059051868769372
2695,0.3056111,0,7,2) rare (6-20),0.24944050500000003,0.05761184364417897
2696,0.6399354,0,105,4) very common (100+),0.5738898825000001,0.15675248922576773
2697,0.16521658,0,0,1) very rare (1-5),0.2028811775,0.019739593585710397
2698,0.55582315,1,1,1) very rare (1-5),0.5254788175,0.17319661679431508
2699,0.19735847,1,92,3) common (21-100),0.20909091000000002,0.07030696301968994
2700,0.63801533,0,700,4) very common (100+),0.8234941975000001,0.13490383768381323
2701,0.8505338,1,10,2) rare (6-20),0.58661537,0.1675117230080262
2702,0.1800592,1,0,1) very rare (1-5),0.26464218500000003,0.07192951907437742
2703,0.6531407,1,124,4) very common (100+),0.7912462650000001,0.03871031939466111
2704,0.98733133,0,700,4) very common (100+),0.9914806875000001,0.0030078278525322738
2705,0.33737904,0,69,3) common (21-100),0.4838468025,0.20872498005203646
2706,0.078210555,1,9,2) rare (6-20),0.15400791,0.05624260937068487
2707,0.9604969,0,89,3) common (21-100),0.7782656674999999,0.05279866463766078
2708,0.5052045,0,178,4) very common (100+),0.525685015,0.19300846813900804
2709,0.9284874,1,100,3) common (21-100),0.6227993475,0.11034482968679037
2710,0.9017254,0,1290,4) very common (100+),0.7276792150000001,0.11582497981641386
2711,0.990755,0,1000,4) very common (100+),0.98973451,0.005218142474415563
2712,0.9423745,0,19,2) rare (6-20),0.8670349175,0.05229569380814082
2713,0.106450945,1,275,4) very common (100+),0.11522932625,0.06402377158731741
2714,0.047843087,1,0,1) very rare (1-5),0.153028035,0.04884028845714698
2715,0.95803356,0,105,4) very common (100+),0.8869391625,0.03719109136160859
2716,0.7812784,1,0,1) very rare (1-5),0.6284190425,0.07677762626032676
2717,0.06250572,1,15,2) rare (6-20),0.1605695125,0.03750964123790334
2718,0.8217103,0,85,3) common (21-100),0.7506340924999999,0.15977507710298738
2719,0.78156227,0,111,4) very common (100+),0.659095965,0.08476718832585918
2720,0.33175617,1,107,4) very common (100+),0.3114379,0.11039013444492583
2721,0.6436907,1,0,1) very rare (1-5),0.5627961025,0.11925894855102327
2722,0.9117434,0,99,3) common (21-100),0.8763142899999999,0.0932857249935707
2723,0.7574555,1,0,1) very rare (1-5),0.6749619925000001,0.12342125778566332
2724,0.6428518,0,1290,4) very common (100+),0.6428106375,0.09198720477998133
2725,0.95979357,0,1000,4) very common (100+),0.8436157999999999,0.06734211273211586
2726,0.9095494,0,700,4) very common (100+),0.8936953750000001,0.03836010051424101
2727,0.18486147,1,0,1) very rare (1-5),0.21191905500000002,0.03199865504510502
2728,0.8274626,0,7,2) rare (6-20),0.44040015499999996,0.18266569817114944
2729,0.7314031,0,50,3) common (21-100),0.5394593225,0.07842311328961073
2730,0.27339944,1,1,1) very rare (1-5),0.17264830999999997,0.03825983654573748
2731,0.40539238,1,91,3) common (21-100),0.33511921,0.1005283550970036
2732,0.9907672,0,49,3) common (21-100),0.9393191175000001,0.05392980861655104
2733,0.7823496,1,26,3) common (21-100),0.6567735025,0.20798945228848148
2734,0.96023345,1,14,2) rare (6-20),0.961906385,0.014706201568477
2735,0.35534176,0,1,1) very rare (1-5),0.29182910749999996,0.06033735801928659
2736,0.08729485,0,0,1) very rare (1-5),0.0975040835,0.04441756696706717
2737,0.7986414,0,20,2) rare (6-20),0.31605330249999997,0.15140190208760412
2738,0.33234766,1,1,1) very rare (1-5),0.2671866475,0.08024623280863949
2739,0.58762586,0,7,2) rare (6-20),0.63252661,0.09082879529834852
2740,0.021459071,1,13,2) rare (6-20),0.03367069325,0.010141517309453932
2741,0.15574698,0,4,1) very rare (1-5),0.21028421749999998,0.12531368819789668
2742,0.78859746,1,107,4) very common (100+),0.6278903625,0.09243676893032346
2743,0.55568063,1,14,2) rare (6-20),0.12297491975,0.025581242492973447
2744,0.22735201,1,4,1) very rare (1-5),0.0956010275,0.034773487417985104
2745,0.89675915,1,15,2) rare (6-20),0.833882515,0.07700040341375929
2746,0.75672084,1,16,2) rare (6-20),0.44914075750000004,0.05353090709323232
2747,0.94891703,0,11,2) rare (6-20),0.827545725,0.018878670207223912
2748,0.26888305,1,17,2) rare (6-20),0.31666337,0.07700366340631691
2749,0.9587236,1,0,1) very rare (1-5),0.971305525,0.013829656794797026
2750,0.9560621,0,421,4) very common (100+),0.9440593625,0.01186814829424618
2751,0.035823055,0,1,1) very rare (1-5),0.020887988250000003,0.004290846125577237
2752,0.9953288,0,1000,4) very common (100+),0.98531138,0.007698907876436096
2753,0.39767674,0,1070,4) very common (100+),0.321465075,0.15163319662479197
2754,0.9499762,1,1,1) very rare (1-5),0.879020355,0.029320873442196863
2755,0.25688443,1,3,1) very rare (1-5),0.30934954000000003,0.05889445544805214
2756,0.060506348,1,35,3) common (21-100),0.05958051749999999,0.03476929239784017
2757,0.9743931,0,90,3) common (21-100),0.9873112624999999,0.004387638839024812
2758,0.958134,0,7,2) rare (6-20),0.9409424225,0.013505377132202507
2759,0.59408957,1,0,1) very rare (1-5),0.5490896350000001,0.06680815993869817
2760,0.28256187,0,106,4) very common (100+),0.18334805,0.03228035142696172
2761,0.053428452,1,0,1) very rare (1-5),0.08358102975000001,0.05895565091447675
2762,0.31216526,1,8,2) rare (6-20),0.25580545749999994,0.11118145360619286
2763,0.162139,1,1070,4) very common (100+),0.2801472125,0.07216837138530888
2764,0.3366479,1,28,3) common (21-100),0.38663569750000004,0.17318325075164925
2765,0.048475765,1,3,1) very rare (1-5),0.07416776850000001,0.04138772924786158
2766,0.8264687,0,134,4) very common (100+),0.87260044,0.04347369828507577
2767,0.25840113,0,275,4) very common (100+),0.22933696999999997,0.05865235874651631
2768,0.4866383,1,72,3) common (21-100),0.642328185,0.0883118151000401
2769,0.15764181,1,343,4) very common (100+),0.256063335,0.0891621334194549
2770,0.039104015,1,0,1) very rare (1-5),0.07216864925000001,0.05222390193661157
2771,0.9112775,1,1,1) very rare (1-5),0.9200828999999999,0.03345451068704789
2772,0.7650461,1,15,2) rare (6-20),0.7865593774999999,0.10767802972614939
2773,0.090477474,1,56,3) common (21-100),0.1657754775,0.05141139845597393
2774,0.15149085,1,0,1) very rare (1-5),0.06318779775,0.009888267331295263
2775,0.25132638,0,32,3) common (21-100),0.577217595,0.22872738302670073
2776,0.5345319,0,0,1) very rare (1-5),0.6538105475,0.12904928745674096
2777,0.09129096,0,12,2) rare (6-20),0.236742155,0.11514723633170065
2778,0.8103939,0,118,4) very common (100+),0.6893245100000001,0.07024087795851894
2779,0.48342916,0,47,3) common (21-100),0.7070159,0.0861046536599794
2780,0.8304848,0,35,3) common (21-100),0.906216625,0.03321902609427128
2781,0.10584791,1,58,3) common (21-100),0.2484463575,0.08252573144173803
2782,0.10155136,0,28,3) common (21-100),0.16600405499999998,0.040725614419037624
2783,0.119217195,0,1,1) very rare (1-5),0.0817088805,0.035769981032005044
2784,0.7475238,0,372,4) very common (100+),0.8608046375,0.04534752468422855
2785,0.51045084,1,1,1) very rare (1-5),0.22991656875,0.10356396532601762
2786,0.19791543,1,79,3) common (21-100),0.3716409825,0.06874670172725975
2787,0.5802482,0,223,4) very common (100+),0.3398862,0.15647348280920617
2788,0.23737818,0,0,1) very rare (1-5),0.18452997525,0.08951742181363825
2789,0.70080066,0,43,3) common (21-100),0.530776075,0.18835426909848813
2790,0.17255647,1,4,1) very rare (1-5),0.26565255249999997,0.06462509360007124
2791,0.09882724,1,0,1) very rare (1-5),0.2120019325,0.0684777991095422
2792,0.58385193,1,1000,4) very common (100+),0.6880912775,0.08436416503360547
2793,0.31833997,1,0,1) very rare (1-5),0.222554065,0.19974480419300142
2794,0.8546404,0,372,4) very common (100+),0.914058365,0.04225579053640668
2795,0.34796998,0,1,1) very rare (1-5),0.1354673125,0.01959639156245784
2796,0.10635216,1,4,1) very rare (1-5),0.4581278225,0.1700637125021166
2797,0.17926607,1,108,4) very common (100+),0.2162959075,0.09118090196094503
2798,0.6255569,1,2,1) very rare (1-5),0.757670765,0.14410801005013385
2799,0.9977824,1,66,3) common (21-100),0.98883507,0.009169132465882456
2800,0.1583616,1,14,2) rare (6-20),0.29865519,0.10756363105981175
2801,0.28857657,0,42,3) common (21-100),0.3060802575,0.10955461665206591
2802,0.6785052,0,4,1) very rare (1-5),0.37643369,0.0985642184486046
2803,0.4581176,1,1070,4) very common (100+),0.7738767225000001,0.04458135468722904
2804,0.17187372,1,79,3) common (21-100),0.26110080750000003,0.1745011329262417
2805,0.2278021,1,0,1) very rare (1-5),0.3053531775,0.09090859265239022
2806,0.77840513,1,1070,4) very common (100+),0.876866325,0.09485931276973746
2807,0.0221091,1,36,3) common (21-100),0.062230404249999996,0.029479711403864396
2808,0.53274924,0,178,4) very common (100+),0.453042975,0.1286993240087555
2809,0.25867966,1,1,1) very rare (1-5),0.22677512500000002,0.03270318623702323
2810,0.6444188,1,52,3) common (21-100),0.6929787,0.1982694171902712
2811,0.14705485,1,2,1) very rare (1-5),0.18731654125,0.08238062336324257
2812,0.50783855,0,274,4) very common (100+),0.6229339675,0.10366196684210205
2813,0.88090825,0,1070,4) very common (100+),0.8904711599999999,0.0375015097224605
2814,0.17615569,1,3,1) very rare (1-5),0.12537313875,0.03150935377280697
2815,0.19087087,1,0,1) very rare (1-5),0.17218206749999998,0.08258494815333009
2816,0.98597544,0,182,4) very common (100+),0.9535282525,0.019893625906785322
2817,0.8708945,0,223,4) very common (100+),0.9191628624999999,0.037773316969147944
2818,0.057190012,0,0,1) very rare (1-5),0.09259562125000001,0.029012624455734437
2819,0.2765421,1,6,2) rare (6-20),0.1330742425,0.04392039912083528
2820,0.76637006,0,134,4) very common (100+),0.8148367575,0.062411936248500714
2821,0.41414648,0,5,1) very rare (1-5),0.573327465,0.0935492658996086
2822,0.290125,1,0,1) very rare (1-5),0.13084701475000002,0.08484391294955483
2823,0.5842512,1,11,2) rare (6-20),0.541652085,0.039630051034443864
2824,0.12045127,1,21,3) common (21-100),0.7340089975,0.15064784221397934
2825,0.07994892,1,23,3) common (21-100),0.118697445,0.04546235158088861
2826,0.44255978,0,4,1) very rare (1-5),0.5460566725,0.22281697722485436
2827,0.083275795,1,1,1) very rare (1-5),0.080789525,0.02868690016501701
2828,0.099139795,0,0,1) very rare (1-5),0.2154759325,0.062426412628682815
2829,0.5315178,1,86,3) common (21-100),0.6574593925,0.1902402878028878
2830,0.6564578,0,223,4) very common (100+),0.7097218225,0.01670119732525239
2831,0.2181568,0,7,2) rare (6-20),0.3184147425,0.1363281848058393
2832,0.9407203,0,1000,4) very common (100+),0.8339822324999999,0.06580549896520553
2833,0.12906986,0,68,3) common (21-100),0.1611918605,0.12056120943933601
2834,0.25345802,0,1,1) very rare (1-5),0.28193070000000003,0.033161969028153326
2835,0.91538274,0,10,2) rare (6-20),0.9072511375,0.07535209605426858
2836,0.78946275,0,343,4) very common (100+),0.8117645375,0.08452047726349643
2837,0.105019696,0,0,1) very rare (1-5),0.17486114,0.06922372381548432
2838,0.10041266,1,3,1) very rare (1-5),0.0905441735,0.02779189482149547
2839,0.8052667,0,700,4) very common (100+),0.8878608425000001,0.012548500705838097
2840,0.8315499,0,1070,4) very common (100+),0.7292483625,0.04181434544123843
2841,0.367437,0,111,4) very common (100+),0.31161719,0.06161201925384485
2842,0.8897678,1,178,4) very common (100+),0.8768931525,0.0335064804121049
2843,0.7480151,0,49,3) common (21-100),0.6515297849999999,0.19024337064650015
2844,0.90125823,1,21,3) common (21-100),0.730191995,0.10063327053720517
2845,0.9850433,0,16,2) rare (6-20),0.989766365,0.0016652596439219137
2846,0.13863409,1,7,2) rare (6-20),0.1423054475,0.04451382229936247
2847,0.16809438,1,19,2) rare (6-20),0.06201582575,0.01991354028378099
2848,0.8908561,0,274,4) very common (100+),0.76326081,0.038105924658162406
2849,0.7428986,0,99,3) common (21-100),0.626865065,0.13401444111975647
2850,0.7635915,1,1070,4) very common (100+),0.5384689575,0.06159758812345185
2851,0.14890073,1,1,1) very rare (1-5),0.3045393025,0.20244429138112197
2852,0.75155336,0,1,1) very rare (1-5),0.5631950400000001,0.17869471753959995
2853,0.8375305,0,36,3) common (21-100),0.8923236324999999,0.035107928392311465
2854,0.9475418,1,32,3) common (21-100),0.8339648450000001,0.04988697890785957
2855,0.46539572,1,6,2) rare (6-20),0.6074587525,0.11234313938693036
2856,0.9263548,1,47,3) common (21-100),0.7936987425,0.07376253194232026
2857,0.77053535,0,3,1) very rare (1-5),0.79599921,0.08954882013963697
2858,0.9730559,0,78,3) common (21-100),0.9481590249999999,0.018818176320033637
2859,0.13059695,0,3,1) very rare (1-5),0.1909729425,0.07217977752787494
