mol_idx,top_score,uq,pred_top1,true_reactants,error
407,0.359,0.641,COc1nc2ccc(C(=O)N(C)OC)cc2c(Cl)c1Cc1ccc(C(F)(F)F)cc1.Cn1cncc1Br,[CH3:1][O:2][c:3]1[n:4][c:5]2[cH:6][cH:7][c:8]([CH:9]([OH:10])[c:11]3[cH:12][n:13][cH:14][n:15]3[CH3:16])[cH:17][c:18]2[c:19]([Cl:20])[c:21]1[CH2:22][c:23]1[cH:24][cH:25][c:26]([C:27]([F:28])([F:29])[F:30])[cH:31][cH:32]1,1
408,0.125,0.875,O=C(O)C12CC3CC(CC(C3)C1)C2,[OH:1][CH2:2][C:3]12[CH2:4][CH:5]3[CH2:6][CH:7]([CH2:8][CH:9]([CH2:10]3)[CH2:11]1)[CH2:12]2,1
409,0.193,0.8069999999999999,C=CC(=O)c1cc(O)ccc1[N+](=O)[O-].CC(C)(C)OC(=O)NCCCBr,[CH2:1]=[CH:2][CH:3]([OH:4])[c:5]1[cH:6][c:7]([O:8][CH2:9][CH2:10][CH2:11][NH:12][C:13](=[O:14])[O:15][C:16]([CH3:17])([CH3:18])[CH3:19])[cH:20][cH:21][c:22]1[N+:23](=[O:24])[O-:25],1
410,0.024,0.976,CCOC(=O)c1c(C(F)(F)F)nc(C(F)F)c(S(=O)C(C)C)c1Cl.C[CH2][Mg+],O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][CH2:3][O:4][C:5](=[O:6])[c:7]1[c:8]([C:9]([F:10])([F:11])[F:12])[n:13][c:14]([CH:15]([F:16])[F:17])[c:18]([S:19][CH:20]([CH3:21])[CH3:22])[c:23]1[CH2:24][CH3:25],1
411,0.809,0.19099999999999995,CCS(=O)c1ccc(C(=O)O)c(OC)c1.Nc1cnncc1N,O[OH:1].[CH3:2][CH2:3][S:4][c:5]1[cH:6][cH:7][c:8](-[c:9]2[n:10][c:11]3[cH:12][n:13][n:14][cH:15][c:16]3[nH:17]2)[c:18]([O:19][CH3:20])[cH:21]1,1
412,0.384,0.616,CCOC(=O)c1cc2cc(Br)ccn2c1-c1ccc(F)cc1.CN(C)C=O,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:8]2[cH:9][c:10]([CH2:11][OH:12])[cH:13][cH:14][n:15]2[c:16]1-[c:17]1[cH:18][cH:19][c:20]([F:21])[cH:22][cH:23]1,1
413,0.443,0.5569999999999999,O=S(c1cccc(B(O)O)c1)C(F)(F)F.O=c1oc(Cl)nc2ccccc12,O=C(O[OH:1])c1cccc(Cl)c1.[O:2]=[c:3]1[o:4][c:5](-[c:6]2[cH:7][cH:8][cH:9][c:10]([S:11][C:12]([F:13])([F:14])[F:15])[cH:16]2)[n:17][c:18]2[cH:19][cH:20][cH:21][cH:22][c:23]12,1
414,0.093,0.907,O=c1[nH]c(S(=O)Cc2ccncc2)nc2ccccc12.OB(O)c1ccccc1,O=C(O[OH:1])c1cccc(Cl)c1.[O:2]=[c:3]1[c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2[n:10][c:11]([S:12][CH2:13][c:14]2[cH:15][cH:16][n:17][cH:18][cH:19]2)[n:20]1-[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,1
415,0.103,0.897,O=C(Cl)C1CC1.c1cnc2[nH]ncc2c1,[OH:1][CH:2]([c:3]1[n:4][nH:5][c:6]2[n:7][cH:8][cH:9][cH:10][c:11]12)[CH:12]1[CH2:13][CH2:14]1,1
416,0.056,0.944,CC1(C)OB(Cc2c[n+]([O-])c(N)nc2N)OC1(C)C.COc1cc(Br)c2c(c1OC)OCC=C2,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][c:4]1[cH:5][c:6]([CH2:7][c:8]2[cH:9][n:10][c:11]([NH2:12])[n:13][c:14]2[NH2:15])[c:16]2[c:17]([c:18]1[O:19][CH3:20])[O:21][CH2:22][CH:23]=[CH:24]2,1
417,0.177,0.823,Cc1c(F)ccnc1CS(=O)c1nc2ccccc2[nH]1.OCC(F)(F)F,O[OH:1].[CH3:2][c:3]1[c:4]([O:5][CH2:6][C:7]([F:8])([F:9])[F:10])[cH:11][cH:12][n:13][c:14]1[CH2:15][S:16][c:17]1[n:18][c:19]2[cH:20][cH:21][cH:22][cH:23][c:24]2[nH:25]1,1
418,0.617,0.383,CC(C)(C)OC(=O)CC(N)C(=O)CF.CCCC(CC(=O)n1c2ccccc2c2ccccc21)C(=O)O,[CH3:1][CH2:2][CH2:3][CH:4]([CH2:5][C:6](=[O:7])[n:8]1[c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]2[c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]12)[C:21](=[O:22])[NH:23][CH:24]([CH2:25][C:26](=[O:27])[O:28][C:29]([CH3:30])([CH3:31])[CH3:32])[CH:33]([OH:34])[CH2:35][F:36],1
419,0.048,0.952,COc1ccc(-c2[nH]c(S(=O)c3ccccc3)nc2Br)cc1.COc1ccc(B(O)O)cc1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][c:4]1[cH:5][cH:6][c:7](-[c:8]2[n:9][c:10]([S:11][c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[nH:18][c:19]2-[c:20]2[cH:21][cH:22][c:23]([O:24][CH3:25])[cH:26][cH:27]2)[cH:28][cH:29]1,1
420,0.654,0.346,CC(C)(C)CC(=O)Cl.Cc1c(N)c(C)c(C(=O)c2ccc(C(C)C)cc2)c2c1CC(C)(C)O2,[CH3:1][c:2]1[c:3]2[c:4]([c:5]([CH:6]([OH:7])[c:8]3[cH:9][cH:10][c:11]([CH:12]([CH3:13])[CH3:14])[cH:15][cH:16]3)[c:17]([CH3:18])[c:19]1[NH:20][C:21](=[O:22])[CH2:23][C:24]([CH3:25])([CH3:26])[CH3:27])[O:28][C:29]([CH3:30])([CH3:31])[CH2:32]2,1
421,0.225,0.775,Cc1cc(CC(NC(=O)OC(C)(C)C)C(=O)O)cc2cn(COCC[Si](C)(C)C)nc12,[CH3:1][c:2]1[cH:3][c:4]([CH2:5][CH:6]([CH2:7][OH:8])[NH:9][C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16])[cH:17][c:18]2[cH:19][n:20]([CH2:21][O:22][CH2:23][CH2:24][Si:25]([CH3:26])([CH3:27])[CH3:28])[n:29][c:30]12,1
422,0.155,0.845,CS(=O)c1ccc(C2(C(N)=O)CCOCC2)cc1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][S:3][c:4]1[cH:5][cH:6][c:7]([C:8]2([C:9]#[N:10])[CH2:11][CH2:12][O:13][CH2:14][CH2:15]2)[cH:16][cH:17]1,1
423,0.449,0.5509999999999999,CN(C)C=O.FC(F)(F)c1cccc(C(F)(F)F)c1,[OH:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][c:12]1[C:13]([F:14])([F:15])[F:16],1
424,0.424,0.5760000000000001,COc1cc(Br)ccc1-c1nnc(-c2c(-c3ccccc3)noc2C)o1.O=S1CCNCC1,O=S([O-])O[OH:1].[CH3:2][O:3][c:4]1[cH:5][c:6]([N:7]2[CH2:8][CH2:9][S:10][CH2:11][CH2:12]2)[cH:13][cH:14][c:15]1-[c:16]1[n:17][n:18][c:19](-[c:20]2[c:21](-[c:22]3[cH:23][cH:24][cH:25][cH:26][cH:27]3)[n:28][o:29][c:30]2[CH3:31])[o:32]1,1
425,0.486,0.514,CN1CCNCC1.O=Cc1cn2c(Cl)cccc2n1,[CH3:1][N:2]1[CH2:3][CH2:4][N:5]([c:6]2[cH:7][cH:8][cH:9][c:10]3[n:11][c:12]([CH2:13][OH:14])[cH:15][n:16]23)[CH2:17][CH2:18]1,1
426,0.338,0.6619999999999999,CC(=O)OCc1cc(C=O)c(F)c(F)c1F.C[C@@H]1CNC[C@H](C)O1,[CH3:1][C:2](=[O:3])[O:4][CH2:5][c:6]1[cH:7][c:8]([CH2:9][OH:10])[c:11]([N:12]2[CH2:13][C@H:14]([CH3:15])[O:16][C@H:17]([CH3:18])[CH2:19]2)[c:20]([F:21])[c:22]1[F:23],1
427,0.351,0.649,COC(=O)C1(c2ccccc2)CC[N+]([O-])(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,O=C(O[OH:1])c1cccc(Cl)c1.[N:2]#[C:3][C:4]([CH2:5][CH2:6][N:7]1[CH2:8][CH2:9][C:10]([C:11](=[O:12])[OH:13])([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[CH2:20][CH2:21]1)([c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)[c:28]1[cH:29][cH:30][cH:31][cH:32][cH:33]1,1
428,0.807,0.19299999999999995,CS(=O)CC[C@H](N)c1nc2cc(Cl)ccc2[nH]1.Cc1cc(C(=O)O)ccc1C(=O)N1CCCC1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][S:3][CH2:4][CH2:5][C@H:6]([NH:7][C:8](=[O:9])[c:10]1[cH:11][cH:12][c:13]([C:14](=[O:15])[N:16]2[CH2:17][CH2:18][CH2:19][CH2:20]2)[c:21]([CH3:22])[cH:23]1)[c:24]1[n:25][c:26]2[cH:27][c:28]([Cl:29])[cH:30][cH:31][c:32]2[nH:33]1,1
429,0.361,0.639,COc1ccc(F)c(C(=O)c2cc(Cl)ccc2F)c1OC.c1cc[nH]c1,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([F:7])[c:8]([CH:9]([OH:10])[c:11]2[cH:12][c:13]([Cl:14])[cH:15][cH:16][c:17]2-[n:18]2[cH:19][cH:20][cH:21][cH:22]2)[c:23]1[O:24][CH3:25],1
430,0.079,0.921,Nc1ccncc1N.O=C(O)S(=O)Cc1c(F)cccc1Cl,O[OH:1].[F:2][c:3]1[cH:4][cH:5][cH:6][c:7]([Cl:8])[c:9]1[CH2:10][S:11][c:12]1[n:13][c:14]2[cH:15][n:16][cH:17][cH:18][c:19]2[nH:20]1,1
431,0.006,0.994,CC(C)(C)OC(=O)n1ccc2cc(Br)c[n+]([O-])c21,O=C(O[OH:1])c1cccc(Cl)c1.[Br:2][c:3]1[cH:4][n:5][c:6]2[nH:7][cH:8][cH:9][c:10]2[cH:11]1,1
432,0.082,0.918,CN(C)C=O.O=C1NC(c2ccccc2)c2cc(Cl)ccc2-n2nccc21,[O:1]=[C:2]1[NH:3][CH:4]([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[c:11]2[cH:12][c:13]([Cl:14])[cH:15][cH:16][c:17]2-[n:18]2[n:19][c:20]([CH2:21][OH:22])[cH:23][c:24]21,1
433,0.877,0.123,COC(=O)Nc1cc(O)nc(N)[n+]1[O-].Cc1ccc(S(=O)(=O)Cl)cc1,CC(=O)O[OH:1].[CH3:2][O:3][C:4](=[O:5])[NH:6][c:7]1[cH:8][c:9]([O:10][S:11](=[O:12])(=[O:13])[c:14]2[cH:15][cH:16][c:17]([CH3:18])[cH:19][cH:20]2)[n:21][c:22]([NH2:23])[n:24]1,1
434,0.24,0.76,Cn1ncnc1Br.O=Cc1cc(F)ccc1B(O)O,[CH3:1][n:2]1[n:3][cH:4][n:5][c:6]1-[c:7]1[cH:8][cH:9][c:10]([F:11])[cH:12][c:13]1[CH2:14][OH:15],1
435,0.216,0.784,C#C[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O[Si](c5ccccc5)(c5ccccc5)C(C)(C)C)CC[C@]4(C)[C@H]3CC[C@]12C.CC(=O)Cl,[CH3:1][CH:2]([OH:3])[C:4]#[C:5][C@H:6]1[CH2:7][CH2:8][C@H:9]2[C@@H:10]3[CH2:11][CH2:12][C@H:13]4[CH2:14][C@H:15]([O:16][Si:17]([c:18]5[cH:19][cH:20][cH:21][cH:22][cH:23]5)([c:24]5[cH:25][cH:26][cH:27][cH:28][cH:29]5)[C:30]([CH3:31])([CH3:32])[CH3:33])[CH2:34][CH2:35][C@:36]4([CH3:37])[C@H:38]3[CH2:39][CH2:40][C@:41]12[CH3:42],1
436,0.485,0.515,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC5(CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)OCCO5,[CH3:1][C@H:2]([CH2:3][CH2:4][C:5](=[O:6])[OH:7])[C@H:8]1[CH2:9][CH2:10][C@H:11]2[C@@H:12]3[CH2:13][CH2:14][C@@H:15]4[CH2:16][C@H:17]([OH:18])[CH2:19][CH2:20][C@:21]4([CH3:22])[C@H:23]3[CH2:24][C@H:25]([OH:26])[C@:27]12[CH3:28],1
437,0.005,0.995,[O-][n+]1cc2cccc(Br)c2cc1Cl,O=C(O[OH:1])c1cccc(Cl)c1.[Br:2][c:3]1[cH:4][cH:5][cH:6][c:7]2[cH:8][n:9][cH:10][cH:11][c:12]12,1
438,0.313,0.687,CI.N#Cc1ccc(C(=O)c2cnc[nH]2)cc1F,[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[CH:7]([OH:8])[c:9]1[cH:10][cH:11][c:12]([C:13]#[N:14])[c:15]([F:16])[cH:17]1,1
439,0.458,0.542,CC1(C2OCCO2)CCN(CCc2ccccc2)CC1,[CH3:1][C:2]1([CH2:3][OH:4])[CH2:5][CH2:6][N:7]([CH2:8][CH2:9][c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17]1,1
440,0.327,0.673,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.O=C1CCNC1,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:10][CH:11]([OH:12])[CH2:13]1,1
441,0.037,0.963,COc1cc2ccnc(CS(=O)C(=O)O)c2cc1OC.Nc1ccccc1N,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][c:4]1[cH:5][c:6]2[cH:7][cH:8][n:9][c:10]([CH2:11][S:12][c:13]3[n:14][c:15]4[cH:16][cH:17][cH:18][cH:19][c:20]4[nH:21]3)[c:22]2[cH:23][c:24]1[O:25][CH3:26],1
442,0.37,0.63,CC(=O)OC(C)=O.CCCCCCC/C=C\CCCCCCCC(=O)CCCN,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7]/[CH:8]=[CH:9]\[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH:17]([OH:18])[CH2:19][CH2:20][CH2:21][NH:22][C:23]([CH3:24])=[O:25],1
443,0.238,0.762,CC(C)(C)OC(=O)Cl.CC(C)(Cc1cccc(C=O)c1)NC[C@H](O[Si](C)(C)C(C)(C)C)c1ccc(O)c2[nH]c(=O)ccc12,[CH3:1][C:2]([CH3:3])([CH2:4][c:5]1[cH:6][cH:7][cH:8][c:9]([CH2:10][OH:11])[cH:12]1)[NH:13][CH2:14][C@H:15]([O:16][Si:17]([CH3:18])([CH3:19])[C:20]([CH3:21])([CH3:22])[CH3:23])[c:24]1[cH:25][cH:26][c:27]([O:28][C:29](=[O:30])[O:31][C:32]([CH3:33])([CH3:34])[CH3:35])[c:36]2[c:37]1[cH:38][cH:39][c:40](=[O:41])[nH:42]2,1
444,0.47,0.53,COc1ccccc1C(=O)c1cc2c(N)nc(Cl)nc2s1.OB(O)c1cccc(OC(F)(F)F)c1,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[CH:9]([OH:10])[c:11]1[cH:12][c:13]2[c:14]([NH2:15])[n:16][c:17](-[c:18]3[cH:19][cH:20][cH:21][c:22]([O:23][C:24]([F:25])([F:26])[F:27])[cH:28]3)[n:29][c:30]2[s:31]1,1
445,0.146,0.854,CCCCC(CC)C(=O)O,[CH3:1][CH2:2][CH2:3][CH2:4][CH:5]([CH2:6][CH3:7])[CH2:8][OH:9],1
446,0.698,0.30200000000000005,COC(=O)c1ccc(S(=O)c2ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c2)cc1,O=S([O-])O[OH:1].[CH3:2][C@@:3]([OH:4])([C:5](=[O:6])[NH:7][c:8]1[cH:9][cH:10][c:11]([S:12][c:13]2[cH:14][cH:15][c:16]([C:17](=[O:18])[OH:19])[cH:20][cH:21]2)[cH:22][c:23]1[Cl:24])[C:25]([F:26])([F:27])[F:28],1
447,0.218,0.782,Clc1ccccc1CCC1OCCO1,[OH:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][c:10]1[Cl:11],1
448,0.776,0.22399999999999998,CN(C)C=O.c1ccc2c(c1)ccc1c2ccc2ccsc21,[OH:1][CH2:2][c:3]1[cH:4][c:5]2[cH:6][cH:7][c:8]3[c:9]4[cH:10][cH:11][cH:12][cH:13][c:14]4[cH:15][cH:16][c:17]3[c:18]2[s:19]1,1
449,0.295,0.7050000000000001,CN(C)C=O.COc1ccccc1F,[CH3:1][O:2][c:3]1[cH:4][c:5]([CH2:6][OH:7])[cH:8][cH:9][c:10]1[F:11],1
450,0.077,0.923,CS[O-].ClCc1ccc(Cl)nc1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][S:3][CH2:4][c:5]1[cH:6][cH:7][c:8]([Cl:9])[n:10][cH:11]1,1
451,0.311,0.6890000000000001,BrCc1ccccc1.CCCC(=O)c1ccc2c(ccn2C)c1O,[CH3:1][CH2:2][CH2:3][CH:4]([OH:5])[c:6]1[cH:7][cH:8][c:9]2[c:10]([cH:11][cH:12][n:13]2[CH3:14])[c:15]1[O:16][CH2:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,1
452,0.136,0.864,CC1(C)Oc2cc[n+]([O-])cc2[C@@H](N2CCCC2=O)[C@@H]1O[Si](C)(C)C(C)(C)C,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][C:3]1([CH3:4])[O:5][c:6]2[cH:7][cH:8][n:9][cH:10][c:11]2[C@@H:12]([N:13]2[CH2:14][CH2:15][CH2:16][C:17]2=[O:18])[C@@H:19]1[OH:20],1
453,0.616,0.384,CS(=O)CCC(CC#N)n1cc(B2OC(C)(C)C(C)(C)O2)cn1.Clc1ncnc2[nH]ccc12,O[OH:1].[CH3:2][S:3][CH2:4][CH2:5][CH:6]([CH2:7][C:8]#[N:9])[n:10]1[cH:11][c:12](-[c:13]2[n:14][cH:15][n:16][c:17]3[nH:18][cH:19][cH:20][c:21]23)[cH:22][n:23]1,1
454,0.593,0.40700000000000003,CC(C)(C)OC(=O)NC(CF)c1ccc(Br)cc1.CN(C)C=O,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[NH:8][CH:9]([CH2:10][F:11])[c:12]1[cH:13][cH:14][c:15]([CH2:16][OH:17])[cH:18][cH:19]1,1
455,0.077,0.923,ClCCCBr.O=[SH]Cc1ccccc1,O[OH:1].[Cl:2][CH2:3][CH2:4][CH2:5][S:6][CH2:7][c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1,1
456,0.554,0.44599999999999995,BrCc1ccccc1.COc1ccc2ccc[n+]([O-])c2c1O,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][c:4]1[cH:5][cH:6][c:7]2[cH:8][cH:9][cH:10][n:11][c:12]2[c:13]1[O:14][CH2:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,1
457,0.784,0.21599999999999997,CC(=O)Cl.Fc1cc(F)cc(I)c1,[CH3:1][CH:2]([OH:3])[c:4]1[c:5]([F:6])[cH:7][c:8]([I:9])[cH:10][c:11]1[F:12],1
458,0.508,0.492,O=C(COc1ccccc1)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1.O=C(O)COc1ccccc1,[O:1]=[C:2]([CH2:3][O:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[N:11]1[CH2:12][CH2:13][CH2:14][C@H:15]1[C:16](=[O:17])[N:18]1[CH2:19][CH2:20][CH2:21][C@H:22]1[CH:23]([OH:24])[CH2:25][O:26][c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1,1
459,0.214,0.786,COc1cc(C)c(C(=O)c2c(Cl)c[n+]([O-])cc2Cl)c(OC)c1OC.C[O-],O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][c:4]1[cH:5][c:6]([CH3:7])[c:8]([C:9](=[O:10])[c:11]2[c:12]([Cl:13])[cH:14][n:15][cH:16][c:17]2[O:18][CH3:19])[c:20]([O:21][CH3:22])[c:23]1[O:24][CH3:25],1
460,0.364,0.636,CCOC(=O)c1cc(CCC(OC)OC)[nH]n1,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:8]([CH2:9][CH2:10][CH2:11][OH:12])[nH:13][n:14]1,1
461,0.391,0.609,COc1ncccc1CN1CCC(C2OCCO2)CC1,[CH3:1][O:2][c:3]1[n:4][cH:5][cH:6][cH:7][c:8]1[CH2:9][N:10]1[CH2:11][CH2:12][CH:13]([CH2:14][OH:15])[CH2:16][CH2:17]1,1
462,0.574,0.42600000000000005,CCNCC.O=C(O)c1ccc(C(=O)c2cccc3cccnc23)cc1,[CH3:1][CH2:2][N:3]([CH2:4][CH3:5])[C:6](=[O:7])[c:8]1[cH:9][cH:10][c:11]([CH:12]([OH:13])[c:14]2[cH:15][cH:16][cH:17][c:18]3[cH:19][cH:20][cH:21][n:22][c:23]23)[cH:24][cH:25]1,1
463,0.624,0.376,CN(C[C@H]1CC[C@H](C2OCCO2)CC1)C(=O)OCc1ccccc1,[CH3:1][N:2]([CH2:3][C@H:4]1[CH2:5][CH2:6][C@H:7]([CH2:8][OH:9])[CH2:10][CH2:11]1)[C:12](=[O:13])[O:14][CH2:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,1
464,0.447,0.5529999999999999,O=C(O)[C@@H](Cc1ccccc1)N(Cc1ccccc1)C(=O)O,[O:1]=[C:2]([OH:3])[N:4]([CH2:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[C@@H:12]([CH2:13][OH:14])[CH2:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,1
465,0.51,0.49,BrCc1ccccc1.COc1cc(C(=O)c2ccc(C(F)(F)F)cc2)ccc1O,[CH3:1][O:2][c:3]1[cH:4][c:5]([CH:6]([OH:7])[c:8]2[cH:9][cH:10][c:11]([C:12]([F:13])([F:14])[F:15])[cH:16][cH:17]2)[cH:18][cH:19][c:20]1[O:21][CH2:22][c:23]1[cH:24][cH:25][cH:26][cH:27][cH:28]1,1
466,0.813,0.18700000000000006,CC(C)S(=O)(=O)Cl.NC1CCCC1=O,[CH3:1][CH:2]([CH3:3])[S:4](=[O:5])(=[O:6])[NH:7][CH:8]1[CH2:9][CH2:10][CH2:11][CH:12]1[OH:13],1
467,0.678,0.32199999999999995,BrCc1ccccc1.O=C1CC2CCC1NC2,[OH:1][C@H:2]1[CH2:3][CH:4]2[CH2:5][CH2:6][CH:7]1[N:8]([CH2:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[CH2:16]2,1
468,0.387,0.613,CC(C)(C)C(=O)Cl.CC(C)(C)OC(=O)N1CCC(CCC(=O)c2ccc(N)nc2F)CC1,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:10][CH:11]([CH2:12][CH2:13][CH:14]([OH:15])[c:16]2[cH:17][cH:18][c:19]([NH:20][C:21](=[O:22])[C:23]([CH3:24])([CH3:25])[CH3:26])[n:27][c:28]2[F:29])[CH2:30][CH2:31]1,1
469,0.188,0.812,CN.Cc1ccc(C(=O)Cc2onc(-c3ccccc3)c2C(=O)O)cc1,[CH3:1][NH:2][C:3](=[O:4])[c:5]1[c:6](-[c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[n:13][o:14][c:15]1[CH2:16][CH:17]([OH:18])[c:19]1[cH:20][cH:21][c:22]([CH3:23])[cH:24][cH:25]1,1
470,0.498,0.502,CC1=Cc2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,O[OH:1].[CH3:2][S:3][c:4]1[cH:5][cH:6][c:7]([CH2:8][CH:9]2[C:10]([CH3:11])=[CH:12][c:13]3[cH:14][c:15]([F:16])[cH:17][cH:18][c:19]32)[cH:20][cH:21]1,1
471,0.194,0.806,Cc1nc(-c2ccccc2)cc(Cl)c1C(=O)NCCN1CCOCC1.O=Cc1ccc(B(O)O)o1,[CH3:1][c:2]1[n:3][c:4](-[c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[cH:11][c:12](-[c:13]2[cH:14][cH:15][c:16]([CH2:17][OH:18])[o:19]2)[c:20]1[C:21](=[O:22])[NH:23][CH2:24][CH2:25][N:26]1[CH2:27][CH2:28][O:29][CH2:30][CH2:31]1,1
472,0.097,0.903,O=C(OC[C@H]1CC2(C[C@@H]1COC(=O)c1ccccc1)OCCO2)c1ccccc1,[O:1]=[C:2]([O:3][CH2:4][C@H:5]1[CH2:6][CH:7]([OH:8])[CH2:9][C@@H:10]1[CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,1
473,0.416,0.5840000000000001,CN(C)C=O.COc1ccccc1OC,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH2:7][OH:8])[cH:9][c:10]1[O:11][CH3:12],1
474,0.372,0.628,CI.Cc1cc2c(-c3ccccc3)c(C=O)[nH]c(=O)c2cc1C,[CH3:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]1[CH3:8])[c:9](-[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[c:16]([CH2:17][OH:18])[n:19]([CH3:20])[c:21]2=[O:22],1
475,0.566,0.43400000000000005,CN(C)C=O.Cc1ccc(F)cn1,[CH3:1][c:2]1[n:3][cH:4][c:5]([F:6])[cH:7][c:8]1[CH2:9][OH:10],1
476,0.166,0.834,CN(C)C=O.Cc1ccn(C(C)C)n1,[CH3:1][c:2]1[cH:3][c:4]([CH2:5][OH:6])[n:7]([CH:8]([CH3:9])[CH3:10])[n:11]1,1
477,0.449,0.5509999999999999,CCCc1c(OCCCS(=O)CC2COC(C)(CCC(=O)OC)S2)ccc(C(C)=O)c1O,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][CH2:3][CH2:4][c:5]1[c:6]([O:7][CH2:8][CH2:9][CH2:10][S:11][CH2:12][CH:13]2[CH2:14][O:15][C:16]([CH3:17])([CH2:18][CH2:19][C:20](=[O:21])[OH:22])[S:23]2)[cH:24][cH:25][c:26]([C:27]([CH3:28])=[O:29])[c:30]1[OH:31],1
478,0.428,0.5720000000000001,COc1nc2ccc(C(=O)N(C)OC)cc2c(Cl)c1CC(C)C.Cc1ncc(Br)n1C,[CH3:1][O:2][c:3]1[n:4][c:5]2[cH:6][cH:7][c:8]([CH:9]([OH:10])[c:11]3[cH:12][n:13][c:14]([CH3:15])[n:16]3[CH3:17])[cH:18][c:19]2[c:20]([Cl:21])[c:22]1[CH2:23][CH:24]([CH3:25])[CH3:26],1
479,0.603,0.397,Cc1ccc(S(=O)(=O)Cl)cc1.O=C1CNCC1Br,[CH3:1][c:2]1[cH:3][cH:4][c:5]([S:6](=[O:7])(=[O:8])[N:9]2[CH2:10][CH:11]([OH:12])[CH:13]([Br:14])[CH2:15]2)[cH:16][cH:17]1,1
480,0.219,0.781,O=C(O)Cc1ccccc1F,[OH:1][CH2:2][CH2:3][c:4]1[cH:5][cH:6][cH:7][cH:8][c:9]1[F:10],1
