mol_idx,top_score,uq,pred_top1,true_reactants,error
2712,0.545,0.45499999999999996,CCOC(=O)Cn1c(C)c(Cc2cccnc2S(=O)(=O)Nc2ccccc2)c2cc(F)ccc21,C[O:1][C:2](=[O:3])[CH2:4][n:5]1[c:6]([CH3:7])[c:8]([CH2:9][c:10]2[cH:11][cH:12][cH:13][n:14][c:15]2[S:16](=[O:17])(=[O:18])[NH:19][c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[c:26]2[cH:27][c:28]([F:29])[cH:30][cH:31][c:32]12,1
2713,0.283,0.7170000000000001,CCCI.CCCOC1CCNC(=O)N1c1nnc(SC)s1,O[CH2:1][CH2:2][CH3:3].[CH3:4][CH2:5][CH2:6][N:7]1[CH2:8][CH2:9][CH:10]([OH:11])[N:12]([c:13]2[n:14][n:15][c:16]([S:17][CH3:18])[s:19]2)[C:20]1=[O:21],1
2714,0.32,0.6799999999999999,COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1.O=C(Cl)c1cccc(C(F)(F)F)c1,O[C@@:1]1([C:2]#[C:3][c:4]2[cH:5][cH:6][cH:7][c:8]([CH3:9])[cH:10]2)[C@H:11]2[CH2:12][CH2:13][N:14]([C:15]([O:16][CH3:17])=[O:18])[C@H:19]2[CH2:20][CH2:21][CH2:22]1.[O:23]=[C:24]([OH:25])[c:26]1[cH:27][cH:28][cH:29][c:30]([C:31]([F:32])([F:33])[F:34])[cH:35]1,1
2715,0.373,0.627,CCCCCCCCCCCCCCCCSC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)OC,I[CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH3:16].[CH3:17][C@H:18]([CH2:19][SH:20])[C:21](=[O:22])[N:23]1[CH2:24][CH2:25][CH2:26][C@H:27]1[C:28](=[O:29])[OH:30],1
2716,0.352,0.648,CCOC(=O)COc1nc(Nc2cc3ccccc3cn2)cnc1C#N,CC[O:1][C:2](=[O:3])[CH2:4][O:5][c:6]1[n:7][c:8]([NH:9][c:10]2[cH:11][c:12]3[cH:13][cH:14][cH:15][cH:16][c:17]3[cH:18][n:19]2)[cH:20][n:21][c:22]1[C:23]#[N:24],0
2717,0.322,0.6779999999999999,CO.O=C(O)CCCc1ccc(I)cc1,O[CH3:1].[O:2]=[C:3]([OH:4])[CH2:5][CH2:6][CH2:7][c:8]1[cH:9][cH:10][c:11]([I:12])[cH:13][cH:14]1,0
2718,0.3,0.7,Brc1cc2ccccc2c2ccccc12.O=Cc1ccccc1B(O)O,Br[c:1]1[cH:2][c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]12.OB(O)[c:15]1[c:16]([CH:17]=[O:18])[cH:19][cH:20][cH:21][cH:22]1,0
2719,0.774,0.22599999999999998,CCCOC(=O)C=Cc1cc(S(C)(=O)=O)cc(-c2nc(=O)c3ccc(Cl)cc3s2)n1,O[CH2:1][CH2:2][CH3:3].[CH3:4][S:5](=[O:6])(=[O:7])[c:8]1[cH:9][c:10]([CH2:11][CH2:12][C:13](=[O:14])[OH:15])[n:16][c:17](-[c:18]2[n:19][c:20](=[O:21])[c:22]3[cH:23][cH:24][c:25]([Cl:26])[cH:27][c:28]3[s:29]2)[cH:30]1,1
2720,0.275,0.725,BrC1CC1.Oc1cccc(Br)c1,Br[CH:1]1[CH2:2][CH2:3]1.[OH:4][c:5]1[cH:6][cH:7][cH:8][c:9]([Br:10])[cH:11]1,0
2721,0.721,0.279,Cn1c(=O)cnc2c(O)cccc21.FC(F)(F)c1ccc(-c2cc(Cl)ncn2)cc1,I[CH3:1].[O:2]=[c:3]1[cH:4][n:5][c:6]2[c:7]([cH:8][cH:9][cH:10][c:11]2[O:12][c:13]2[cH:14][c:15](-[c:16]3[cH:17][cH:18][c:19]([C:20]([F:21])([F:22])[F:23])[cH:24][cH:25]3)[n:26][cH:27][n:28]2)[nH:29]1,1
2722,0.472,0.528,Cn1cc(C(=O)NCc2ccc(Cl)cc2)c(=O)c2cc(C=O)sc21.O[C@@H](c1ccccn1)[C@H]1CCCN1,Cl[CH2:1][c:2]1[cH:3][c:4]2[c:5](=[O:6])[c:7]([C:8](=[O:9])[NH:10][CH2:11][c:12]3[cH:13][cH:14][c:15]([Cl:16])[cH:17][cH:18]3)[cH:19][n:20]([CH3:21])[c:22]2[s:23]1.[OH:24][CH:25]([c:26]1[cH:27][cH:28][cH:29][cH:30][n:31]1)[CH:32]1[CH2:33][CH2:34][CH2:35][NH:36]1,1
2723,0.57,0.43000000000000005,CCOC(=O)Cc1c(C)[nH]c2ccc(OC)cc12.Clc1ccc(CBr)cc1,Cl[CH2:1][c:2]1[cH:3][cH:4][c:5]([Cl:6])[cH:7][cH:8]1.[CH3:9][CH2:10][O:11][C:12](=[O:13])[CH2:14][c:15]1[c:16]([CH3:17])[nH:18][c:19]2[cH:20][cH:21][c:22]([O:23][CH3:24])[cH:25][c:26]12,1
2724,0.765,0.235,COc1ccc(S(=O)(=O)Cl)cc1.C[C@@H](COC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1)N(Cc1ccccc1)Cc1ccccc1,Cl[S:1]([c:2]1[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][cH:9]1)(=[O:10])=[O:11].[CH3:12][C@@H:13]([CH2:14][O:15][C:16](=[O:17])[N:18]1[CH2:19][CH2:20][CH:21]([n:22]2[c:23](=[O:24])[nH:25][c:26]3[cH:27][cH:28][cH:29][cH:30][c:31]23)[CH2:32][CH2:33]1)[N:34]([CH2:35][c:36]1[cH:37][cH:38][cH:39][cH:40][cH:41]1)[CH2:42][c:43]1[cH:44][cH:45][cH:46][cH:47][cH:48]1,0
2725,0.383,0.617,CCOC(=O)c1nc2c(N(C)C(=O)CS(C)(=O)=O)cccn2c(=O)c1O.NCc1ccc(F)cc1,Cl[C:1]([CH2:2][S:3]([CH3:4])(=[O:5])=[O:6])=[O:7].[CH3:8][NH:9][c:10]1[cH:11][cH:12][cH:13][n:14]2[c:15](=[O:16])[c:17]([OH:18])[c:19]([C:20](=[O:21])[NH:22][CH2:23][c:24]3[cH:25][cH:26][c:27]([F:28])[cH:29][cH:30]3)[n:31][c:32]12,1
2726,0.651,0.349,CCOC(=O)c1ccc(N)cc1.Cc1cc(C(=O)O)on1,Cl[C:1]([c:2]1[cH:3][c:4]([CH3:5])[n:6][o:7]1)=[O:8].[CH3:9][CH2:10][O:11][C:12](=[O:13])[c:14]1[cH:15][cH:16][c:17]([NH2:18])[cH:19][cH:20]1,1
2727,0.852,0.14800000000000002,CN(C)C1(c2ccccc2)CCC(=CC(=O)O)CC1.c1ccc2c(C3CCCNC3)c[nH]c2c1,O[C:1]([CH:2]=[C:3]1[CH2:4][CH2:5][C:6]([N:7]([CH3:8])[CH3:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17]1)=[O:18].[cH:19]1[cH:20][cH:21][c:22]2[c:23]([CH:24]3[CH2:25][CH2:26][CH2:27][NH:28][CH2:29]3)[cH:30][nH:31][c:32]2[cH:33]1,0
2728,0.279,0.721,CCC=COOC(=O)SCC.O=C(O)C1CCCC1,Cl[CH:1]([CH2:2][CH2:3][CH3:4])[O:5][O:6][C:7](=[O:8])[S:9][CH2:10][CH3:11].[O:12]=[C:13]([OH:14])[CH:15]1[CH2:16][CH2:17][CH2:18][CH2:19]1,1
2729,0.494,0.506,C=CC[C@@H](C(=O)OC)c1ccc(-c2ccc(-n3nnc(C)c3NC(=O)OC(C)c3ccccc3)cc2)cc1,CC[O:1][C:2]([C@H:3]([CH2:4][CH:5]=[CH2:6])[c:7]1[cH:8][cH:9][c:10](-[c:11]2[cH:12][cH:13][c:14](-[n:15]3[n:16][n:17][c:18]([CH3:19])[c:20]3[NH:21][C:22](=[O:23])[O:24][CH:25]([CH3:26])[c:27]3[cH:28][cH:29][cH:30][cH:31][cH:32]3)[cH:33][cH:34]2)[cH:35][cH:36]1)=[O:37],1
2730,0.985,0.015000000000000013,O=C1CSC(=O)N1.O=Cc1cnn2c(NC3CC3)cc(Cl)nc12,O=[CH:1][c:2]1[cH:3][n:4][n:5]2[c:6]([NH:7][CH:8]3[CH2:9][CH2:10]3)[cH:11][c:12]([Cl:13])[n:14][c:15]12.[O:16]=[C:17]1[CH2:18][S:19][C:20](=[O:21])[NH:22]1,0
2731,0.194,0.806,OB(O)c1ccccc1.Oc1ccc(Br)cc1F,OB(O)[c:1]1[cH:2][cH:3][cH:4][cH:5][cH:6]1.[OH:7][c:8]1[cH:9][cH:10][c:11]([Br:12])[cH:13][c:14]1[F:15],0
2732,0.617,0.383,CI.O=[N+]([O-])c1ccc(O)cc1F,I[CH3:1].[O:2]=[N+:3]([O-:4])[c:5]1[cH:6][cH:7][c:8]([OH:9])[cH:10][c:11]1[F:12],0
2733,0.427,0.573,O=C(O)C[C@H]1CC[C@H](c2ccc(C(=O)Nc3nnc(CSCc4ccccc4)s3)cc2)CC1.O=C(OO)c1cccc(Cl)c1,CC(C)(C)[O:1][C:2](=[O:3])[CH2:4][C@H:5]1[CH2:6][CH2:7][C@H:8]([c:9]2[cH:10][cH:11][c:12]([C:13](=[O:14])[NH:15][c:16]3[n:17][n:18][c:19]([CH2:20][S:21](=[O:22])[CH2:23][c:24]4[cH:25][cH:26][cH:27][cH:28][cH:29]4)[s:30]3)[cH:31][cH:32]2)[CH2:33][CH2:34]1,1
2734,0.842,0.15800000000000003,Cc1cc2c(c([N+](=O)[O-])c1)OC(CO)C2,O=[N+:1]([O-])[c:2]1[c:3]2[c:4]([cH:5][c:6]([CH3:7])[cH:8]1)[CH2:9][CH:10]([CH2:11][OH:12])[O:13]2,0
2735,0.175,0.825,CCCn1c(=O)n([C@@H]2O[C@H](COCc3ccccc3)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,[CH2:1]=[CH:2][CH2:3][n:4]1[c:5](=[O:6])[n:7]([C@@H:8]2[O:9][C@H:10]([CH2:11][OH:12])[C@@H:13]([OH:14])[C@H:15]2[OH:16])[c:17]2[c:18]1[c:19](=[O:20])[nH:21][c:22]([NH2:23])[n:24]2,1
2736,0.446,0.554,CC1CCCN(C2(C(=O)N3C[C@H](S(=O)(=O)c4ccccc4Cl)C[C@H]3C(=O)O)CC2)C1.N#CC1(N)CC1,O[C:1]([C:2]1([N:3]2[CH2:4][CH2:5][CH2:6][CH:7]([CH3:8])[CH2:9]2)[CH2:10][CH2:11]1)=[O:12].[N:13]#[C:14][C:15]1([NH:16][C:17](=[O:18])[C@@H:19]2[CH2:20][C@@H:21]([S:22](=[O:23])(=[O:24])[c:25]3[cH:26][cH:27][cH:28][cH:29][c:30]3[Cl:31])[CH2:32][NH:33]2)[CH2:34][CH2:35]1,1
2737,0.72,0.28,COc1ccc(C(=O)CBr)cc1.COc1cccc(CNCc2ccccc2)c1,O=[CH:1][c:2]1[cH:3][cH:4][cH:5][c:6]([O:7][CH3:8])[cH:9]1.[CH3:10][O:11][c:12]1[cH:13][cH:14][c:15]([C:16](=[O:17])[CH2:18][NH:19][CH2:20][c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[cH:27][cH:28]1,1
2738,0.569,0.43100000000000005,CC[C@H](NC(=O)OCc1ccccc1)C(=O)N1c2ccccc2C[C@H]1C(=O)O.NCC(F)(F)F,O[C:1]([C@H:2]1[N:3]([C:4]([C@H:5]([CH2:6][CH3:7])[NH:8][C:9](=[O:10])[O:11][CH2:12][c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)=[O:19])[c:20]2[cH:21][cH:22][cH:23][cH:24][c:25]2[CH2:26]1)=[O:27].[NH2:28][CH2:29][C:30]([F:31])([F:32])[F:33],0
2739,0.785,0.21499999999999997,C1=COCCC1.N#Cc1cccc(CO)c1,[CH:1]1=[CH:2][O:3][CH2:4][CH2:5][CH2:6]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][c:13]([CH2:14][OH:15])[cH:16]1,0
2740,0.323,0.677,CN1CCN(CCO)CC1.Cc1c(B2OC(C)(C)C(C)(C)O2)ccc(F)c1Cl,O[CH2:1][CH2:2][N:3]1[CH2:4][CH2:5][N:6]([CH3:7])[CH2:8][CH2:9]1.[CH3:10][c:11]1[c:12]([B:13]2[O:14][C:15]([CH3:16])([CH3:17])[C:18]([CH3:19])([CH3:20])[O:21]2)[cH:22][cH:23][c:24]([OH:25])[c:26]1[Cl:27],1
2741,0.792,0.20799999999999996,ClCc1cscn1.c1cc2nonc2cc1Nn1cnnc1,Cl[CH2:1][c:2]1[cH:3][s:4][cH:5][n:6]1.[cH:7]1[cH:8][c:9]2[n:10][o:11][n:12][c:13]2[cH:14][c:15]1[NH:16][n:17]1[cH:18][n:19][n:20][cH:21]1,0
2742,0.722,0.278,COC(=O)c1cc(C(F)(F)F)c2nc(C(=O)NCc3cccs3)c(Cl)n2c1,C[O:1][C:2](=[O:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[c:11]2[n:12][c:13]([C:14](=[O:15])[NH:16][CH2:17][c:18]3[cH:19][cH:20][cH:21][s:22]3)[c:23]([Cl:24])[n:25]2[cH:26]1,0
2743,0.138,0.862,OC1(c2cccnc2)CCCC1,Br[c:1]1[cH:2][cH:3][cH:4][n:5][cH:6]1.[Mg+][CH:7]1[CH2:8][CH2:9][CH2:10][CH2:11]1,1
2744,0.473,0.527,COc1ccc2c(c1)CCC(c1cc(F)ccc1F)O2,O[CH:1]1[c:2]2[c:3]([cH:4][cH:5][c:6]([OH:7])[cH:8]2)[O:9][CH:10]([c:11]2[cH:12][c:13]([F:14])[cH:15][cH:16][c:17]2[F:18])[CH2:19]1,1
2745,0.491,0.509,CCOC(=O)c1cc2cc(OC)ccc2n1CCCl,CCO[C:1](=[O:2])[c:3]1[cH:4][c:5]2[cH:6][c:7]([O:8][CH3:9])[cH:10][cH:11][c:12]2[n:13]1[CH2:14][CH2:15][Cl:16],0
2746,0.487,0.513,COC(=O)c1ccc(CBr)cc1-c1ccccc1C.OCc1ccc(-c2ccccc2)o1,Cl[CH2:1][c:2]1[cH:3][cH:4][c:5]([C:6]([O:7][CH3:8])=[O:9])[c:10](-[c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[CH3:17])[cH:18]1.[OH:19][CH2:20][c:21]1[cH:22][cH:23][c:24](-[c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[o:31]1,1
2747,0.825,0.17500000000000004,Nc1ccnnc1.O=C(O)c1cc(Br)ccc1OCc1ccccc1,O[C:1](=[O:2])[c:3]1[cH:4][c:5]([Br:6])[cH:7][cH:8][c:9]1[O:10][CH2:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1.[NH2:18][c:19]1[cH:20][cH:21][n:22][n:23][cH:24]1,0
2748,0.594,0.406,COc1ccc(Cn2c(=O)n3ncnc3c3cc(C(C)=O)cnc32)cc1.C[C@@H]1CNC[C@H](C)O1,O=[C:1]([c:2]1[cH:3][c:4]2[c:5]3[n:6]([c:7](=[O:8])[n:9]([CH2:10][c:11]4[cH:12][cH:13][c:14]([O:15][CH3:16])[cH:17][cH:18]4)[c:19]2[n:20][cH:21]1)[n:22][cH:23][n:24]3)[CH3:25].[CH3:26][C@H:27]1[CH2:28][NH:29][CH2:30][C@@H:31]([CH3:32])[O:33]1,0
2749,0.892,0.10799999999999998,CC(=O)c1ccc2c(c1)CC(=O)N2C(C)=O.O=C(O)c1ccc2c(c1)OCCO2,O=[C:1]([OH:2])[c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[O:9][CH2:10][CH2:11][O:12]2.[CH3:13][C:14](=[O:15])[c:16]1[cH:17][cH:18][c:19]2[c:20]([cH:21]1)[CH2:22][C:23](=[O:24])[N:25]2[C:26]([CH3:27])=[O:28],0
2750,0.239,0.761,Cc1cc(N)c2nc(-c3cccc(C)n3)c(-c3ccnc(N)n3)n2c1.O=CCc1ccncc1,Br[c:1]1[cH:2][c:3]([CH3:4])[cH:5][n:6]2[c:7]1[n:8][c:9](-[c:10]1[cH:11][cH:12][cH:13][c:14]([CH3:15])[n:16]1)[c:17]2-[c:18]1[cH:19][cH:20][n:21][c:22]([NH2:23])[n:24]1.[NH2:25][CH2:26][CH2:27][c:28]1[cH:29][cH:30][n:31][cH:32][cH:33]1,1
2751,0.685,0.31499999999999995,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(C2CC2)nc1OCCCN.O=S(=O)(Cl)c1cccs1,Cl[S:1](=[O:2])(=[O:3])[c:4]1[cH:5][cH:6][cH:7][s:8]1.[CH3:9][O:10][c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]1[O:17][c:18]1[c:19]([NH:20][S:21](=[O:22])(=[O:23])[c:24]2[cH:25][cH:26][c:27]([C:28]([CH3:29])([CH3:30])[CH3:31])[cH:32][cH:33]2)[n:34][c:35]([CH:36]2[CH2:37][CH2:38]2)[n:39][c:40]1[O:41][CH2:42][CH2:43][CH2:44][NH2:45],0
2752,0.939,0.061000000000000054,CCOC(=O)C=Cc1ccccc1CC#N,[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]=[CH:7][c:8]1[cH:9][cH:10][cH:11][cH:12][c:13]1[CH2:14][C:15]#[N:16],0
2753,0.656,0.344,CC(C)(C)OC(=O)N1CC[C@@H](CN)C1.O=[N+]([O-])c1cccc(Br)c1F,F[c:1]1[c:2]([N+:3](=[O:4])[O-:5])[cH:6][cH:7][cH:8][c:9]1[Br:10].[CH3:11][C:12]([CH3:13])([CH3:14])[O:15][C:16](=[O:17])[N:18]1[CH2:19][CH2:20][C@@H:21]([CH2:22][NH2:23])[CH2:24]1,0
2754,0.679,0.32099999999999995,Nc1ccn(Cc2ccc(Cl)cc2C(F)(F)F)n1.O=C(O)c1ccncc1F,O[C:1](=[O:2])[c:3]1[cH:4][cH:5][n:6][cH:7][c:8]1[F:9].[NH2:10][c:11]1[cH:12][cH:13][n:14]([CH2:15][c:16]2[cH:17][cH:18][c:19]([Cl:20])[cH:21][c:22]2[C:23]([F:24])([F:25])[F:26])[n:27]1,0
2755,0.233,0.767,CC[O-].Clc1ccc(Br)cn1,Br[c:1]1[cH:2][cH:3][c:4]([Br:5])[cH:6][n:7]1.[CH3:8][CH2:9][O-:10],1
2756,0.643,0.357,COC(=O)c1cc(OCC(=O)c2ccccc2)cc(C(F)(F)F)c1,Br[CH2:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1.[O:10]=[C:11]([OH:12])[c:13]1[cH:14][c:15]([OH:16])[cH:17][c:18]([C:19]([F:20])([F:21])[F:22])[cH:23]1,1
2757,0.396,0.604,CCCCCN(CCCCC)C(=O)N1CCN(C(=O)N(c2ccccc2)c2cccc(Cl)c2)[C@H](C(=O)O)C1.COc1ccccc1CN(CCN)CC(N)=O,Cl[CH2:1][c:2]1[c:3]([O:4][CH3:5])[cH:6][cH:7][cH:8][cH:9]1.[CH3:10][CH2:11][CH2:12][CH2:13][CH2:14][N:15]([CH2:16][CH2:17][CH2:18][CH2:19][CH3:20])[C:21](=[O:22])[N:23]1[CH2:24][CH2:25][N:26]([C:27](=[O:28])[N:29]([c:30]2[cH:31][cH:32][cH:33][cH:34][cH:35]2)[c:36]2[cH:37][cH:38][cH:39][c:40]([Cl:41])[cH:42]2)[C@H:43]([C:44](=[O:45])[NH:46][CH2:47][CH2:48][NH:49][CH2:50][C:51]([NH2:52])=[O:53])[CH2:54]1,1
2758,0.287,0.7130000000000001,CCC[C@H]1CC[C@H]([C@@H]2CC=C(c3ccc(OCC)nc3)CC2)CC1,Br[C@H:1]1[CH2:2][CH2:3][C@H:4]([C@H:5]2[CH2:6][CH2:7][C@H:8]([CH2:9][CH2:10][CH3:11])[CH2:12][CH2:13]2)[CH2:14][CH2:15]1.Br[c:16]1[cH:17][cH:18][c:19]([O:20][CH2:21][CH3:22])[n:23][cH:24]1,1
2759,0.311,0.6890000000000001,N#Cc1c2ccccc2c(CO)c2ccccc12,Cl[c:1]1[c:2]2[c:3]([c:4]([CH:5]=[O:6])[c:7]3[c:8]1[cH:9][cH:10][cH:11][cH:12]3)[cH:13][cH:14][cH:15][cH:16]2.[Cu][C:17]#[N:18],1
2760,0.456,0.544,CCOC(=O)COc1ccc(SCc2ccc(OCc3ccc(F)cc3F)cc2)c2c1CCC2,C[O:1][C:2](=[O:3])[CH2:4][O:5][c:6]1[cH:7][cH:8][c:9]([S:10][CH2:11][c:12]2[cH:13][cH:14][c:15]([O:16][CH2:17][c:18]3[cH:19][cH:20][c:21]([F:22])[cH:23][c:24]3[F:25])[cH:26][cH:27]2)[c:28]2[c:29]1[CH2:30][CH2:31][CH2:32]2,1
2761,0.839,0.16100000000000003,COC(=O)Cc1ccc(OCC2CC2)c([N+](=O)[O-])c1,O=[N+:1]([O-])[c:2]1[c:3]([O:4][CH2:5][CH:6]2[CH2:7][CH2:8]2)[cH:9][cH:10][c:11]([CH2:12][C:13]([O:14][CH3:15])=[O:16])[cH:17]1,0
2762,0.909,0.09099999999999997,Cc1[nH]c(C=O)c(C)c1C(=O)NCCCN(C)C.O=C1Cc2cc(-c3ccccc3)ccc2N1,O=[CH:1][c:2]1[nH:3][c:4]([CH3:5])[c:6]([C:7](=[O:8])[NH:9][CH2:10][CH2:11][CH2:12][N:13]([CH3:14])[CH3:15])[c:16]1[CH3:17].[O:18]=[C:19]1[CH2:20][c:21]2[cH:22][c:23](-[c:24]3[cH:25][cH:26][cH:27][cH:28][cH:29]3)[cH:30][cH:31][c:32]2[NH:33]1,0
2763,0.349,0.651,COC(=O)COc1ccc(CCCS(=O)(=O)c2ccc(Cl)cc2)cc1NC(=O)c1cccc(C=Cc2nc(-c3ccccc3)cs2)c1,CC[O:1][C:2](=[O:3])[CH2:4][O:5][c:6]1[cH:7][cH:8][c:9]([CH2:10][CH2:11][CH2:12][S:13](=[O:14])(=[O:15])[c:16]2[cH:17][cH:18][c:19]([Cl:20])[cH:21][cH:22]2)[cH:23][c:24]1[NH:25][C:26](=[O:27])[c:28]1[cH:29][cH:30][cH:31][c:32]([CH:33]=[CH:34][c:35]2[n:36][c:37](-[c:38]3[cH:39][cH:40][cH:41][cH:42][cH:43]3)[cH:44][s:45]2)[cH:46]1,1
2764,0.241,0.759,CCc1cc(C(=O)O)cs1.OCCc1cc(CN2CCC3(CC2)CNCCO3)ccc1F,Br[CH2:1][c:2]1[cH:3][c:4]([CH2:5][CH2:6][OH:7])[c:8]([F:9])[cH:10][cH:11]1.[CH3:12][CH2:13][c:14]1[cH:15][c:16]([C:17](=[O:18])[N:19]2[CH2:20][CH2:21][O:22][C:23]3([CH2:24][CH2:25][NH:26][CH2:27][CH2:28]3)[CH2:29]2)[cH:30][s:31]1,1
2765,0.337,0.663,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C.CCOCCl,Br[C@@:1]12[C@H:2]([C@@H:3]3[CH2:4][C@H:5]([CH3:6])[C@:7]([O:8][CH2:9][O:10][CH2:11][CH3:12])([C:13](=[O:14])[CH2:15][O:16][C:17]([CH3:18])=[O:19])[C@@:20]3([CH3:21])[CH2:22][C@@H:23]1[OH:24])[CH2:25][C@H:26]([CH3:27])[C:28]1=[CH:29][C:30](=[O:31])[CH:32]=[CH:33][C@:34]21[CH3:35],1
2766,0.3,0.7,CC(C)(C)OC(=O)NCC=O.c1ccc(CC2CCNCC2)cc1,Br[CH2:1][CH2:2][NH:3][C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10].[cH:11]1[cH:12][cH:13][c:14]([CH2:15][CH:16]2[CH2:17][CH2:18][NH:19][CH2:20][CH2:21]2)[cH:22][cH:23]1,1
2767,0.258,0.742,CC(=O)OCc1c(Br)ccnc1N1CCn2c(cc3c2CCCC3)C1=O.Cn1cc(B2OC(C)(C)C(C)(C)O2)cc(Nc2cc3n(n2)CCN(C2CC2)C3)c1=O,Br[c:1]1[cH:2][n:3]([CH3:4])[c:5](=[O:6])[c:7]([NH:8][c:9]2[cH:10][c:11]3[n:12]([n:13]2)[CH2:14][CH2:15][N:16]([CH:17]2[CH2:18][CH2:19]2)[CH2:20]3)[cH:21]1.CC1(C)OB([c:22]2[c:23]([CH2:24][O:25][C:26]([CH3:27])=[O:28])[c:29]([N:30]3[CH2:31][CH2:32][n:33]4[c:34]([cH:35][c:36]5[c:37]4[CH2:38][CH2:39][CH2:40][CH2:41]5)[C:42]3=[O:43])[n:44][cH:45][cH:46]2)OC1(C)C,1
2768,0.852,0.14800000000000002,COC(=O)C(Br)c1ccc(Oc2ccc(Cl)cc2)cc1.Oc1cccc2c1CCC2,Br[CH:1]([C:2]([O:3][CH3:4])=[O:5])[c:6]1[cH:7][cH:8][c:9]([O:10][c:11]2[cH:12][cH:13][c:14]([Cl:15])[cH:16][cH:17]2)[cH:18][cH:19]1.[OH:20][c:21]1[cH:22][cH:23][cH:24][c:25]2[c:26]1[CH2:27][CH2:28][CH2:29]2,0
2769,0.107,0.893,CC(=O)O[C@@H]1C[C@H](c2ccncc2[N+](=O)[O-])O[C@H](C2CC2)[C@@]1(C)O,[CH3:1][C@:2]1([OH:3])[C:4](=[O:5])[CH2:6][C@H:7]([c:8]2[cH:9][cH:10][n:11][cH:12][c:13]2[N+:14](=[O:15])[O-:16])[O:17][C@@H:18]1[CH:19]1[CH2:20][CH2:21]1,1
2770,0.613,0.387,CCOC(=O)C1(c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)CC1.Cc1noc(-c2ccc(Br)cc2)c1NC(=O)OC(C)C1CC1,Br[c:1]1[cH:2][cH:3][c:4](-[c:5]2[o:6][n:7][c:8]([CH3:9])[c:10]2[NH:11][C:12](=[O:13])[O:14][CH:15]([CH3:16])[CH:17]2[CH2:18][CH2:19]2)[cH:20][cH:21]1.CC1(C)OB([c:22]2[cH:23][cH:24][c:25]([C:26]3([C:27]([O:28][CH2:29][CH3:30])=[O:31])[CH2:32][CH2:33]3)[cH:34][cH:35]2)OC1(C)C,0
2771,0.85,0.15000000000000002,C1CCNC1.Nc1nc(Cl)ccc1[N+](=O)[O-],Cl[c:1]1[n:2][c:3]([NH2:4])[c:5]([N+:6](=[O:7])[O-:8])[cH:9][cH:10]1.[CH2:11]1[CH2:12][CH2:13][NH:14][CH2:15]1,0
2772,0.529,0.471,CCOC(=O)C(CC)CCO[C@@H]1CCC[C@H](OCc2nc(-c3ccc(F)cc3)oc2C)C1,[CH3:1][CH2:2][C:3](=[CH:4][CH2:5][O:6][C@@H:7]1[CH2:8][CH2:9][CH2:10][C@H:11]([O:12][CH2:13][c:14]2[n:15][c:16](-[c:17]3[cH:18][cH:19][c:20]([F:21])[cH:22][cH:23]3)[o:24][c:25]2[CH3:26])[CH2:27]1)[C:28](=[O:29])[OH:30],1
2773,0.592,0.40800000000000003,CC(C)N.CCOC(=O)c1sc(Cl)nc1C(F)(F)F,Cl[c:1]1[s:2][c:3]([C:4]([O:5][CH2:6][CH3:7])=[O:8])[c:9]([C:10]([F:11])([F:12])[F:13])[n:14]1.[CH3:15][CH:16]([CH3:17])[NH2:18],0
