mol_idx,top_score,uq,pred_top1,true_reactants,error
2362,0.687,0.31299999999999994,CCOCCOCCBr.Clc1ncnc2cc[nH]c12,Br[CH2:1][CH2:2][O:3][CH2:4][CH2:5][O:6][CH2:7][CH3:8].[Cl:9][c:10]1[n:11][cH:12][n:13][c:14]2[cH:15][cH:16][nH:17][c:18]12,0
2363,0.737,0.263,CCn1c(Cn2ccnc2-c2cc(F)ccc2F)nc2cc([N+](=O)[O-])ccc21,CC(=O)[NH:1][c:2]1[cH:3][c:4]2[n:5][c:6]([CH2:7][n:8]3[cH:9][cH:10][n:11][c:12]3-[c:13]3[cH:14][c:15]([F:16])[cH:17][cH:18][c:19]3[F:20])[n:21]([CH2:22][CH3:23])[c:24]2[cH:25][cH:26]1,1
2364,0.387,0.613,CC(C)CBr.O=C1NC(=O)C2(c3ccc([N+](=O)[O-])cc3)CC1C2,I[CH2:1][CH:2]([CH3:3])[CH3:4].[O:5]=[C:6]1[NH:7][C:8](=[O:9])[C:10]2([c:11]3[cH:12][cH:13][c:14]([N+:15](=[O:16])[O-:17])[cH:18][cH:19]3)[CH2:20][CH:21]1[CH2:22]2,1
2365,0.271,0.729,C1COCCN1.O=Cc1ccc(CN(Cc2nc3ccccc3[nH]2)C2CCCc3cccnc32)cc1,O=[CH:1][c:2]1[cH:3][cH:4][c:5]([CH2:6][N:7]([CH2:8][c:9]2[n:10][c:11]3[cH:12][cH:13][cH:14][cH:15][c:16]3[nH:17]2)[CH:18]2[CH2:19][CH2:20][CH2:21][c:22]3[cH:23][cH:24][cH:25][n:26][c:27]32)[cH:28][cH:29]1.[CH2:30]1[CH2:31][O:32][CH2:33][CH2:34][NH:35]1,0
2366,0.54,0.45999999999999996,CCOC(=O)Cc1c(C)c(Sc2nc3ccccc3s2)c2ccccn12,CC[O:1][C:2](=[O:3])[CH2:4][c:5]1[c:6]([CH3:7])[c:8]([S:9][c:10]2[n:11][c:12]3[cH:13][cH:14][cH:15][cH:16][c:17]3[s:18]2)[c:19]2[cH:20][cH:21][cH:22][cH:23][n:24]12,0
2367,0.147,0.853,CCOCc1cc(-c2ccc3c(c2)c2cc(Br)c(=O)n(C)c2n3C)[nH]n1.OB(O)c1ccc(Cl)cc1Cl,O=[C:1]([CH2:2][O:3][CH2:4][CH3:5])[CH2:6][C:7](=O)[c:8]1[cH:9][cH:10][c:11]2[c:12]([cH:13]1)[c:14]1[c:15]([n:16]2[CH3:17])[n:18]([CH3:19])[c:20](=[O:21])[c:22](-[c:23]2[cH:24][cH:25][c:26]([Cl:27])[cH:28][c:29]2[Cl:30])[cH:31]1.[NH2:32][NH2:33],1
2368,0.703,0.29700000000000004,CC(C)(C)OC(=O)N[C@H]1CC[C@@H](n2c(=O)c3cc(F)cnc3n(C3CCSCC3)c2=O)CC1,CC(C)(C)OC(=O)[NH:1][C@H:2]1[CH2:3][CH2:4][C@@H:5]([n:6]2[c:7](=[O:8])[c:9]3[cH:10][c:11]([F:12])[cH:13][n:14][c:15]3[n:16]([CH:17]3[CH2:18][CH2:19][S:20][CH2:21][CH2:22]3)[c:23]2=[O:24])[CH2:25][CH2:26]1,0
2369,0.119,0.881,CC(=O)OC(C)=O.COC(=O)Cc1ccc(F)c(-c2ccc(C(F)(F)F)cc2CNCC(F)(F)F)c1,Cl[C:1]([CH3:2])=[O:3].[CH3:4][O:5][C:6](=[O:7])[CH2:8][c:9]1[cH:10][cH:11][c:12]([F:13])[c:14](-[c:15]2[cH:16][cH:17][c:18]([C:19]([F:20])([F:21])[F:22])[cH:23][c:24]2[CH2:25][NH:26][CH2:27][C:28]([F:29])([F:30])[F:31])[cH:32]1,1
2370,0.541,0.45899999999999996,Cc1cc(Nc2cc3ccccc3c(Cl)n2)n[nH]1.N#Cc1ccc(B(O)O)cc1,Cl[c:1]1[c:2]2[c:3]([cH:4][c:5]([NH:6][c:7]3[cH:8][c:9]([CH3:10])[nH:11][n:12]3)[n:13]1)[cH:14][cH:15][cH:16][cH:17]2.OB(O)[c:18]1[cH:19][cH:20][c:21]([C:22]#[N:23])[cH:24][cH:25]1,0
2371,0.462,0.538,Cc1cccc(C)c1N.NC(=O)CCl,CO[C:1](=[O:2])[CH2:3][NH:4][c:5]1[c:6]([CH3:7])[cH:8][cH:9][cH:10][c:11]1[CH3:12].[NH3:13],1
2372,0.34,0.6599999999999999,BrCCCc1ccccc1.CCNC1CCCCC1,O=[C:1]([N:2]([CH2:3][CH3:4])[CH:5]1[CH2:6][CH2:7][CH2:8][CH2:9][CH2:10]1)[CH2:11][CH2:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,1
2373,0.381,0.619,N[C@H]1CCN(C(=O)Cc2ccccn2)[C@H](Cc2ccccc2)C1.O=Cc1ccnc2ccccc12,O=C(C(F)(F)F)[N:1]([C@H:2]1[CH2:3][CH2:4][N:5]([C:6](=[O:7])[CH2:8][c:9]2[cH:10][cH:11][cH:12][cH:13][n:14]2)[C@H:15]([CH2:16][c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[CH2:23]1)[CH2:24][c:25]1[cH:26][cH:27][n:28][c:29]2[cH:30][cH:31][cH:32][cH:33][c:34]12,1
2374,0.917,0.08299999999999996,CNCCc1ccncc1.O=S(=O)(Cl)C1CCCCC1,Cl[S:1](=[O:2])(=[O:3])[CH:4]1[CH2:5][CH2:6][CH2:7][CH2:8][CH2:9]1.[CH3:10][NH:11][CH2:12][CH2:13][c:14]1[cH:15][cH:16][n:17][cH:18][cH:19]1,0
2375,0.585,0.41500000000000004,C#CCCc1nc2ccccc2nc1C.FCc1cccc(Br)n1,Br[c:1]1[cH:2][cH:3][cH:4][c:5]([CH2:6][F:7])[n:8]1.[CH:9]#[C:10][CH2:11][CH2:12][c:13]1[n:14][c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]2[n:21][c:22]1[CH3:23],0
2376,0.463,0.5369999999999999,COc1ccc(F)c2c1C[C@@H](NC1CCC1)CO2.O=C1CCCC1,O=[C:1]1[CH2:2][CH2:3][CH2:4]1.[CH3:5][O:6][c:7]1[cH:8][cH:9][c:10]([F:11])[c:12]2[c:13]1[CH2:14][C@@H:15]([NH:16][CH:17]1[CH2:18][CH2:19][CH2:20][CH2:21]1)[CH2:22][O:23]2,1
2377,0.297,0.7030000000000001,ClC[C@H]1CO1.O=C1NC(=O)c2ccccc21,O[CH2:1][C@H:2]1[CH2:3][O:4]1.[O:5]=[C:6]1[NH:7][C:8](=[O:9])[c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]21,1
2378,0.603,0.397,CCO.Clc1nc(Cl)c2cscc2n1,Cl[c:1]1[n:2][c:3]([Cl:4])[n:5][c:6]2[c:7]1[cH:8][s:9][cH:10]2.[CH3:11][CH2:12][OH:13],0
2379,0.479,0.521,Nc1ccc2c(c1)CCN(C1CCC1)CC2.O=C(O)c1ccc(-c2ccncc2)cc1,I[c:1]1[cH:2][cH:3][c:4]([C:5](=[O:6])[NH:7][c:8]2[cH:9][cH:10][c:11]3[c:12]([cH:13]2)[CH2:14][CH2:15][N:16]([CH:17]2[CH2:18][CH2:19][CH2:20]2)[CH2:21][CH2:22]3)[cH:23][cH:24]1.OB(O)[c:25]1[cH:26][cH:27][n:28][cH:29][cH:30]1,1
2380,0.452,0.548,CC(C)(C)OC(=O)N[C@H]1CC[C@@H](N)CC1.COc1ccc(OCC2CC2)c(-c2ccnc3c(C(=O)O)c(C)n(COCC[Si](C)(C)C)c23)c1,O[C:1]([c:2]1[c:3]2[n:4][cH:5][cH:6][c:7](-[c:8]3[c:9]([O:10][CH2:11][CH:12]4[CH2:13][CH2:14]4)[cH:15][cH:16][c:17]([O:18][CH3:19])[cH:20]3)[c:21]2[n:22]([CH2:23][O:24][CH2:25][CH2:26][Si:27]([CH3:28])([CH3:29])[CH3:30])[c:31]1[CH3:32])=[O:33].[CH3:34][C:35]([CH3:36])([CH3:37])[O:38][C:39](=[O:40])[NH:41][C@H:42]1[CH2:43][CH2:44][C@@H:45]([NH2:46])[CH2:47][CH2:48]1,1
2381,0.154,0.846,C1CCN(C2CCNCC2)C1.N#Cc1ccc(-c2ccc(Br)cc2)[nH]c1=O,F[c:1]1[cH:2][cH:3][c:4](-[c:5]2[cH:6][cH:7][c:8]([C:9]#[N:10])[c:11](=[O:12])[nH:13]2)[cH:14][cH:15]1.[CH2:16]1[CH2:17][CH2:18][N:19]([CH:20]2[CH2:21][CH2:22][NH:23][CH2:24][CH2:25]2)[CH2:26]1,1
2382,0.992,0.008000000000000007,COCCOCCO.Cc1ccc(S(=O)(=O)Cl)cc1,Cl[S:1]([c:2]1[cH:3][cH:4][c:5]([CH3:6])[cH:7][cH:8]1)(=[O:9])=[O:10].[CH3:11][O:12][CH2:13][CH2:14][O:15][CH2:16][CH2:17][OH:18],0
2383,0.653,0.347,Nc1nccs1.O=C(O)C(CC1CCOCC1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,Cl[S:1]([c:2]1[cH:3][cH:4][c:5]([CH:6]([C:7](=[O:8])[NH:9][c:10]2[n:11][cH:12][cH:13][s:14]2)[CH2:15][CH:16]2[CH2:17][CH2:18][O:19][CH2:20][CH2:21]2)[cH:22][cH:23]1)(=[O:24])=[O:25].[CH2:26]1[CH2:27][O:28][CH2:29][CH2:30][NH:31]1,1
2384,0.526,0.474,[N-]=[N+]=NCc1cnc(-c2ccccc2)o1,O=C1c2ccccc2C(=O)[N:1]1[CH2:2][c:3]1[cH:4][n:5][c:6](-[c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[o:13]1,1
2385,0.374,0.626,CC1(C)CC2(CCCNC2)C(=O)O1.CCNC(=O)Nc1sc2c(c1C(=O)N1CCC(=O)CC1)CCN(C(C)=O)C2,CC(=O)O[C:2]([CH3:1])=[O:3].[CH3:4][CH2:5][NH:6][C:7](=[O:8])[NH:9][c:10]1[s:11][c:12]2[c:13]([c:14]1[C:15](=[O:16])[N:17]1[CH2:18][CH2:19][CH:20]([N:21]3[CH2:22][CH2:23][CH2:24][C:25]4([CH2:26]3)[CH2:27][C:28]([CH3:29])([CH3:30])[O:31][C:32]4=[O:33])[CH2:34][CH2:35]1)[CH2:36][CH2:37][NH:38][CH2:39]2,1
2386,0.901,0.09899999999999998,COCCl.Cc1cc(O)ccc1Br,Cl[CH2:1][O:2][CH3:3].[CH3:4][c:5]1[cH:6][c:7]([OH:8])[cH:9][cH:10][c:11]1[Br:12],0
2387,0.591,0.40900000000000003,CCOC(=O)Cc1c(C)n[nH]c1C.NN,CCO[C:1](=[O:2])[CH2:3][c:4]1[c:5]([CH3:6])[n:7][nH:8][c:9]1[CH3:10].[NH2:11][NH2:12],0
2388,0.797,0.20299999999999996,COc1ccc(F)cc1Oc1c(Cl)ncnc1Cl.NS(=O)(=O)c1ccc(C(F)(F)F)cc1,Cl[c:1]1[c:2]([O:3][c:4]2[c:5]([O:6][CH3:7])[cH:8][cH:9][c:10]([F:11])[cH:12]2)[c:13]([Cl:14])[n:15][cH:16][n:17]1.[NH2:18][S:19](=[O:20])(=[O:21])[c:22]1[cH:23][cH:24][c:25]([C:26]([F:27])([F:28])[F:29])[cH:30][cH:31]1,0
2389,0.585,0.41500000000000004,COc1cc(F)c(F)cc1CC(=O)O,O=[C:1]([CH2:2][c:3]1[c:4]([O:5][CH3:6])[cH:7][c:8]([F:9])[c:10]([F:11])[cH:12]1)[OH:13],0
2390,0.501,0.499,CCOC(=O)C(CC1CCCC1)N1C(=O)Cc2cc(OC)ccc21,O=[C:1]1[c:2]2[c:3]([cH:4][cH:5][c:6]([O:7][CH3:8])[cH:9]2)[N:10]([CH:11]([CH2:12][CH:13]2[CH2:14][CH2:15][CH2:16][CH2:17]2)[C:18](=[O:19])[OH:20])[C:21]1=[O:22],1
2391,0.258,0.742,CCC(C)c1ccccc1OC1CCNCC1.CCOC(=O)c1cncc(-c2cnc(Cl)nn2)c1,Br[c:1]1[n:2][cH:3][c:4](-[c:5]2[cH:6][n:7][cH:8][c:9]([C:10]([O:11][CH2:12][CH3:13])=[O:14])[cH:15]2)[n:16][n:17]1.[CH3:18][CH2:19][CH:20]([CH3:21])[c:22]1[cH:23][cH:24][cH:25][cH:26][c:27]1[O:28][CH:29]1[CH2:30][CH2:31][NH:32][CH2:33][CH2:34]1,1
2392,0.212,0.788,CCOC(=O)c1ccccc1Nc1cc(C)nn1-c1cccc(C)n1,I[c:1]1[c:2]([C:3](=[O:4])[OH:5])[cH:6][cH:7][cH:8][cH:9]1.[CH3:10][c:11]1[cH:12][cH:13][cH:14][c:15](-[n:16]2[n:17][c:18]([CH3:19])[cH:20][c:21]2[NH2:22])[n:23]1,1
2393,0.237,0.763,BrCc1ccccc1.COCOc1nc(CCl)nc(C(=O)OC(C)(C)C)c1O,Cl[CH2:1][O:2][CH3:3].[CH3:4][C:5]([CH3:6])([CH3:7])[O:8][C:9](=[O:10])[c:11]1[n:12][c:13]([CH2:14][Cl:15])[n:16][c:17]([OH:18])[c:19]1[O:20][CH2:21][c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1,1
2394,0.567,0.43300000000000005,CC(C)Nc1cc(Cl)ncc1C(=O)O.NCCC1(O)CCOCC1,O[C:1]([c:2]1[c:3]([NH:4][CH:5]([CH3:6])[CH3:7])[cH:8][c:9]([Cl:10])[n:11][cH:12]1)=[O:13].[NH2:14][CH2:15][CH2:16][C:17]1([OH:18])[CH2:19][CH2:20][O:21][CH2:22][CH2:23]1,0
2395,0.787,0.21299999999999997,CS(=O)(=O)c1ccc2c(c1)CCCN(c1cc(Cl)c3ccccc3n1)C2.NCCN,Cl[c:1]1[cH:2][c:3]([N:4]2[CH2:5][CH2:6][CH2:7][c:8]3[c:9]([cH:10][cH:11][c:12]([S:13]([CH3:14])(=[O:15])=[O:16])[cH:17]3)[CH2:18]2)[n:19][c:20]2[c:21]1[cH:22][cH:23][cH:24][cH:25]2.[NH2:26][CH2:27][CH2:28][NH2:29],0
2396,0.469,0.531,CC(C)OC(=O)N1CCC(c2nc3cc(Br)ccc3o2)CC1.O=Cc1ccc(B(O)O)cc1,Br[c:1]1[cH:2][c:3]2[n:4][c:5]([CH:6]3[CH2:7][CH2:8][N:9]([C:10]([O:11][CH:12]([CH3:13])[CH3:14])=[O:15])[CH2:16][CH2:17]3)[o:18][c:19]2[cH:20][cH:21]1.OB(O)[c:22]1[cH:23][cH:24][c:25]([CH:26]=[O:27])[cH:28][cH:29]1,0
2397,0.376,0.624,CC(C)[C@H](C/C=C/COCc1ccccc1)C(=O)O.CNC,O[C:17]([C@H:4]([CH:2]([CH3:1])[CH3:3])[CH2:5]/[CH:6]=[CH:7]/[CH2:8][O:9][CH2:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)=[O:18].[CH3:19][NH:20][CH3:21],0
2398,0.759,0.241,COc1ncnc(OC)c1NCc1cc[nH]n1.O=C(Cl)CCl,Cl[CH2:1][c:2]1[cH:3][cH:4][nH:5][n:6]1.[CH3:7][O:8][c:9]1[n:10][cH:11][n:12][c:13]([O:14][CH3:15])[c:16]1[NH:17][C:18](=[O:19])[CH2:20][Cl:21],1
2399,0.445,0.5549999999999999,CC(C)N(CC(O)c1ccc(Cl)c(Cl)c1)C(=O)Nc1ccc(C#N)cc1,CC(C)(C)OC(=O)[NH:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([NH:7][C:8]([N:9]([CH:10]([CH3:11])[CH3:12])[CH2:13][CH:14]([OH:15])[c:16]2[cH:17][cH:18][c:19]([Cl:20])[c:21]([Cl:22])[cH:23]2)=[O:24])[cH:25][cH:26]1,1
2400,0.131,0.869,Cc1ccccc1C(=CC(=O)c1cc(F)ncc1Cl)c1ccc(Br)cc1,CON(C)[C:1](=[O:2])[CH2:3][CH:4]([c:5]1[cH:6][cH:7][c:8]([Br:9])[cH:10][cH:11]1)[c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1[CH3:18].I[c:19]1[cH:20][c:21]([F:22])[n:23][cH:24][c:25]1[Cl:26],1
2401,0.54,0.45999999999999996,Cc1ccc(S(N)(=O)=O)cc1.N=C(N)NCCCOc1ccc2c(c1)NC(=O)C(CC(=O)O)C2,O[C:1]([CH2:2][CH:3]1[C:4](=[O:5])[NH:6][c:7]2[c:8]([cH:9][cH:10][c:11]([O:12][CH2:13][CH2:14][CH2:15][NH:16][C:17](=[NH:18])[NH2:19])[cH:20]2)[CH2:21]1)=[O:22].[CH3:23][c:24]1[cH:25][cH:26][c:27]([S:28]([NH2:29])(=[O:30])=[O:31])[cH:32][cH:33]1,0
2402,0.471,0.529,C1COCCN1.O=Cc1ccc2[nH]c(-c3n[nH]cc3[N+](=O)[O-])nc2c1,O=[C:1](O)[c:2]1[n:3][nH:4][cH:5][c:6]1[N+:7](=[O:8])[O-:9].[NH2:10][c:11]1[cH:12][cH:13][c:14]([CH2:15][N:16]2[CH2:17][CH2:18][O:19][CH2:20][CH2:21]2)[cH:22][c:23]1[NH2:24],1
2403,0.348,0.652,CC(C)(C)OC(=O)N1CC(=O)NC(=O)C1,c1ccc(C[N:2]2[CH2:3][C:4](=[O:5])[NH:6][C:7](=[O:8])[CH2:9]2)cc1,1
2404,0.296,0.704,COc1cc(N)c(Cl)cc1C(=O)NCC1CCNCC1.COc1cccc(OCCCCBr)c1,Br[CH2:1][CH2:2][CH2:3][CH2:4][O:5][c:6]1[cH:7][cH:8][cH:9][c:10]([O:11][CH3:12])[cH:13]1.[CH3:14][O:15][c:16]1[cH:17][c:18]([NH2:19])[c:20]([Cl:21])[cH:22][c:23]1[C:24](=[O:25])[NH:26][CH2:27][CH:28]1[CH2:29][CH2:30][NH:31][CH2:32][CH2:33]1,0
2405,0.076,0.924,C=CC[C@@H](N)c1ccc(C)cc1.CCC1(CC)C(=O)N(C(=O)Cl)[C@H]1Oc1ccc(C(=O)CCC#N)cc1,[CH2:1]=[CH:2][CH2:3][C@@H:4]([N:5]=[C:6]=[O:7])[c:8]1[cH:9][cH:10][c:11]([CH3:12])[cH:13][cH:14]1.[CH3:15][CH2:16][C:17]1([CH2:18][CH3:19])[C:20](=[O:21])[NH:22][CH:23]1[O:24][c:25]1[cH:26][cH:27][c:28]([C:29](=[O:30])[CH2:31][CH2:32][C:33]#[N:34])[cH:35][cH:36]1,1
2406,0.886,0.11399999999999999,CCCCCS(N)(=O)=O.COCCOc1ccc(CCC(=O)O)c(Oc2ncc(Cl)cc2Cl)c1,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][S:6](=[O:7])(=[O:8])[NH:9][C:10](=[O:11])/[CH:12]=[CH:13]/[c:14]1[cH:15][cH:16][c:17]([O:18][CH2:19][CH2:20][O:21][CH3:22])[cH:23][c:24]1[O:25][c:26]1[n:27][cH:28][c:29]([Cl:30])[cH:31][c:32]1[Cl:33],1
2407,0.903,0.09699999999999998,CS(=O)(=O)Cl.N#Cc1cc(N)cc(Br)c1,Cl[S:1]([CH3:2])(=[O:3])=[O:4].[N:5]#[C:6][c:7]1[cH:8][c:9]([NH2:10])[cH:11][c:12]([Br:13])[cH:14]1,0
2408,0.345,0.655,CCOC(=O)c1nn2c(c1OCc1ccccc1)C(=O)NCC2C#N.CI,O=[C:1]([CH:2]1[n:3]2[n:4][c:5]([C:6]([O:7][CH2:8][CH3:9])=[O:10])[c:11]([O:12][CH2:13][c:14]3[cH:15][cH:16][cH:17][cH:18][cH:19]3)[c:20]2[C:21](=[O:22])[N:23]([CH3:24])[CH2:25]1)[NH2:26],1
2409,0.462,0.538,BrCC1CCCC1.N#Cc1ccc(Cn2c(-c3ccc(Cl)cc3O)nc3cc(F)c(F)cc32)c(F)c1,Br[CH2:1][CH:2]1[CH2:3][CH2:4][CH2:5][CH2:6]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][c:12]([CH2:13][n:14]2[c:15](-[c:16]3[cH:17][cH:18][c:19]([Cl:20])[cH:21][c:22]3[OH:23])[n:24][c:25]3[cH:26][c:27]([F:28])[c:29]([F:30])[cH:31][c:32]23)[c:33]([F:34])[cH:35]1,0
2410,0.198,0.802,O=C(O)C[C@@H]1OC2(CCCC2)O[C@H]1c1ccccc1,CC(C)(C)C(=O)[O:1][CH2:2][CH2:3][C@@H:4]1[O:5][C:6]2([CH2:7][CH2:8][CH2:9][CH2:10]2)[O:11][C@H:12]1[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,1
2411,0.422,0.5780000000000001,CNCC(=O)O.O=C(Cl)c1cccc2c(Br)cccc12,C[O:1][C:2](=[O:3])[CH2:4][N:5]([CH3:6])[C:7](=[O:8])[c:9]1[cH:10][cH:11][cH:12][c:13]2[c:14]([Br:15])[cH:16][cH:17][cH:18][c:19]12,1
2412,0.389,0.611,COc1ccc(Cn2nc(CCl)c3cc(OC)c(OC)cc32)cc1OC.COc1ccccc1N1CCNCC1,Cl[CH2:1][c:2]1[cH:3][cH:4][c:5]([O:6][CH3:7])[c:8]([O:9][CH3:10])[cH:11]1.[CH3:12][O:13][c:14]1[cH:15][c:16]2[nH:17][n:18][c:19]([CH2:20][N:21]3[CH2:22][CH2:23][N:24]([c:25]4[cH:26][cH:27][cH:28][cH:29][c:30]4[O:31][CH3:32])[CH2:33][CH2:34]3)[c:35]2[cH:36][c:37]1[O:38][CH3:39],1
2413,0.525,0.475,COc1cc2c(Oc3ccc(N)cc3F)ccnc2cc1OCCCN1CCN(C)CC1.Cc1cc(C(=O)O)c(=O)n(-c2ccc(F)cc2)n1,O[C:1]([c:2]1[c:3](=[O:4])[n:5](-[c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][cH:12]2)[n:13][c:14]([CH3:15])[cH:16]1)=[O:17].[CH3:18][O:19][c:20]1[cH:21][c:22]2[c:23]([O:24][c:25]3[cH:26][cH:27][c:28]([NH2:29])[cH:30][c:31]3[F:32])[cH:33][cH:34][n:35][c:36]2[cH:37][c:38]1[O:39][CH2:40][CH2:41][CH2:42][N:43]1[CH2:44][CH2:45][N:46]([CH3:47])[CH2:48][CH2:49]1,0
2414,0.802,0.19799999999999995,COC(=O)CCCCCN.O=C(O)C=C1c2ccccc2-c2ccccc21,O[C:1](=[O:2])[CH:3]=[C:4]1[c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2-[c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]21.[CH3:17][O:18][C:19](=[O:20])[CH2:21][CH2:22][CH2:23][CH2:24][CH2:25][NH2:26],0
2415,0.484,0.516,BrCc1ccc(Br)cc1.COCCO,Br[CH2:1][c:2]1[cH:3][cH:4][c:5]([Br:6])[cH:7][cH:8]1.[CH3:9][O:10][CH2:11][CH2:12][OH:13],0
2416,0.513,0.487,CCOC(=O)c1cnc(Nc2cccc(C(C)N)c2)o1.NC(=O)c1cccc2c(Cl)ncnc12,Cl[c:1]1[n:2][cH:3][c:4]([C:5]([O:6][CH2:7][CH3:8])=[O:9])[o:10]1.[CH3:11][CH:12]([NH:13][c:14]1[n:15][cH:16][n:17][c:18]2[c:19]([C:20]([NH2:21])=[O:22])[cH:23][cH:24][cH:25][c:26]12)[c:27]1[cH:28][cH:29][cH:30][c:31]([NH2:32])[cH:33]1,1
2417,0.799,0.20099999999999996,CCCC[C@]1(CC)CSc2cc(OC)ccc2C(c2ccccc2)=N1,[CH3:1][CH2:2][CH2:3][CH2:4][C@:5]1([CH2:6][CH3:7])[CH2:8][S:9][c:10]2[cH:11][c:12]([O:13][CH3:14])[cH:15][cH:16][c:17]2[C:18]([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)=[N:25]1,0
2418,0.289,0.7110000000000001,CC(C)(C)OC(=O)NC1CCN(CC(O)Cc2ccccc2)C1,CC(C)(C)OC(=O)[NH:1][CH:2]1[CH2:3][CH2:4][N:5]([CH2:6][CH:7]([OH:8])[CH2:9][c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16]1,0
2419,0.554,0.44599999999999995,NCCO.O=C(O)c1cscn1,CCO[C:1](=[O:2])[c:3]1[cH:4][s:5][cH:6][n:7]1.[NH2:8][CH2:9][CH2:10][OH:11],1
2420,0.173,0.827,NC(=O)C1CCNCC1.O=Cc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,O=[CH:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][c:8]3[n:9][cH:10][cH:11][c:12]([NH:13][c:14]4[cH:15][cH:16][c:17]5[nH:18][cH:19][cH:20][c:21]5[cH:22]4)[c:23]3[s:24]2)[cH:25][cH:26]1.[NH2:27][C:28](=[O:29])[CH:30]1[CH2:31][CH2:32][NH:33][CH2:34][CH2:35]1,0
2421,0.486,0.514,CCNCc1cc(C(F)(F)F)ccc1-c1cc(Cl)cc(CC(=O)OCC)c1.O=C(Cl)C1CC1,Cl[C:1](=[O:2])[CH:3]1[CH2:4][CH2:5]1.[CH3:6][CH2:7][NH:8][CH2:9][c:10]1[cH:11][c:12]([C:13]([F:14])([F:15])[F:16])[cH:17][cH:18][c:19]1-[c:20]1[cH:21][c:22]([Cl:23])[cH:24][c:25]([CH2:26][C:27](=[O:28])[O:29][CH2:30][CH3:31])[cH:32]1,0
2422,0.812,0.18799999999999994,CCOC(=O)c1c(-c2cc(C)on2)nn(CC(=O)O)c1C.COc1cc(N2CCNC(C)C2)ccc1Cl,Cl[CH2:1][C:2]([N:3]1[CH2:4][CH2:5][N:6]([c:7]2[cH:8][c:9]([O:10][CH3:11])[c:12]([Cl:13])[cH:14][cH:15]2)[CH2:16][C@@H:17]1[CH3:18])=[O:19].[CH3:20][CH2:21][O:22][C:23](=[O:24])[c:25]1[c:26](-[c:27]2[cH:28][c:29]([CH3:30])[o:31][n:32]2)[n:33][nH:34][c:35]1[CH3:36],1
2423,0.616,0.384,Cc1nc(C)c(C=O)s1.c1ccc2ncc(Nc3ncnc4c3CNC4)cc2c1,O=[CH:1][c:2]1[c:3]([CH3:4])[n:5][c:6]([CH3:7])[s:8]1.[cH:9]1[cH:10][cH:11][c:12]2[n:13][cH:14][c:15]([NH:16][c:17]3[n:18][cH:19][n:20][c:21]4[c:22]3[CH2:23][NH:24][CH2:25]4)[cH:26][c:27]2[cH:28]1,0
2424,0.701,0.29900000000000004,CCCCBr.O=Cc1ccc(O)cc1,Br[CH2:1][CH2:2][CH2:3][CH3:4].[O:5]=[CH:6][c:7]1[cH:8][cH:9][c:10]([OH:11])[cH:12][cH:13]1,0
2425,0.283,0.7170000000000001,ClCCN1CCCCC1.O=c1c(Cc2cncnc2)cn2c3c(cc(O)cc13)Sc1ccc(Br)cc1-2,Cl[CH2:1][CH2:2][N:3]1[CH2:4][CH2:5][CH2:6][CH2:7][CH2:8]1.[O:9]=[c:10]1[c:11]([CH2:12][c:13]2[cH:14][n:15][cH:16][n:17][cH:18]2)[cH:19][n:20]2[c:21]3[cH:22][c:23]([Br:24])[cH:25][cH:26][c:27]3[s:28][c:29]3[cH:30][c:31]([OH:32])[cH:33][c:34]1[c:35]23,0
2426,0.784,0.21599999999999997,CCN=C=O.O=c1[nH]nc(C[C@@H]2CCNC2)n1-c1ccc(Br)cc1F,[CH3:1][CH2:2][N:3]=[C:4]=[O:5].[O:6]=[c:7]1[nH:8][n:9][c:10]([CH2:11][C@@H:12]2[CH2:13][CH2:14][NH:15][CH2:16]2)[n:17]1-[c:18]1[cH:19][cH:20][c:21]([Br:22])[cH:23][c:24]1[F:25],0
