mol_idx,top_score,uq,pred_top1,true_reactants,error
461,0.259,0.741,CC(=O)n1ccc2cc(F)cc(F)c21,[CH:1]#[C:2][c:3]1[cH:4][c:5]([F:6])[cH:7][c:8]([F:9])[c:10]1[NH2:11],1
462,0.356,0.644,O=C(O)[C@@H](c1ccccc1)N1CCCC1,Br[CH2:1][CH2:2][CH2:3][CH2:4]Br.[NH2:5][C@@H:6]([CH2:7][OH:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1,1
463,0.406,0.594,O=C(NC(Cc1ccccc1)C(O)CCl)OCc1ccccc1,O=C(O[OH:1])c1cccc(Cl)c1.[CH2:2]=[CH:3][CH:4]([CH2:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[NH:12][C:13](=[O:14])[O:15][CH2:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,1
464,0.695,0.30500000000000005,CC(=O)c1ccc(Oc2ccc3[nH]cnc3c2)cc1,O=[CH:1]O.[CH3:2][CH:3]([OH:4])[c:5]1[cH:6][cH:7][c:8]([O:9][c:10]2[cH:11][cH:12][c:13]([NH2:14])[c:15]([NH2:16])[cH:17]2)[cH:18][cH:19]1,1
465,0.809,0.19099999999999995,CC(C)(C)OC(=O)N1CCC(=O)C1.c1ccc(CN2CCNCC2)cc1,Cl[CH2:1][CH2:2][N:3]([CH2:4][CH2:5]Cl)[CH2:6][c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1.[CH3:13][C:14]([CH3:15])([CH3:16])[O:17][C:18](=[O:19])[N:20]1[CH2:21][CH2:22][CH:23]([NH2:24])[CH2:25]1,1
466,0.456,0.544,Cc1csc(CBr)n1.[C-]#N,O=[C:1]([CH3:2])[CH2:3]Br.[N:4]#[C:5][CH2:6][C:7]([NH2:8])=[S:9],1
467,0.339,0.661,ClCc1nnn[nH]1.Clc1ccc(OC2CC3CCC(C2)N3)cc1Cl,[N-:1]=[N+:2]=[N-:3].[N:4]#[C:5][CH2:6][N:7]1[CH:8]2[CH2:9][CH2:10][CH:11]1[CH2:12][CH:13]([O:14][c:15]1[cH:16][cH:17][c:18]([Cl:19])[c:20]([Cl:21])[cH:22]1)[CH2:23]2,1
468,0.78,0.21999999999999997,COc1ccc(Cl)c2nc(O)c(Cc3ccc(C#N)cc3)c(C)c12,O=[C:1]([CH3:2])[CH:3]([CH2:4][c:5]1[cH:6][cH:7][c:8]([C:9]#[N:10])[cH:11][cH:12]1)[C:13](=[O:14])[NH:15][c:16]1[cH:17][c:18]([OH:19])[cH:20][cH:21][c:22]1[Cl:23],1
469,0.397,0.603,Cc1cccc(CC(O)CCl)c1C,O[OH:1].[CH2:2]=[CH:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][c:9]([CH3:10])[c:11]1[CH3:12],1
470,0.06,0.94,COc1ccc(Cn2nnnc2-c2ccc(Oc3ccccc3)cc2)cc1,C[Si](C)(C)[N:1]=[N+:2]=[N-:3].[N:4]#[C:5][c:6]1[cH:7][cH:8][c:9]([O:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[cH:17][cH:18]1,1
471,0.686,0.31399999999999995,COC(=O)c1ccc(C)c(-n2cc(-c3ccc(CN4CCOCC4)nc3)nn2)c1,[CH3:1][c:2]1[cH:3][cH:4][c:5]([C:6](=[O:7])[OH:8])[cH:9][c:10]1[N:11]=[N+:12]=[N-:13].[CH:14]#[C:15][c:16]1[cH:17][cH:18][c:19]([CH2:20][N:21]2[CH2:22][CH2:23][O:24][CH2:25][CH2:26]2)[n:27][cH:28]1,1
472,0.252,0.748,CCOC(=O)c1cc(C)[nH]n1.Oc1c(Br)cc(Cl)cc1CCl,O=[C:1]([C:2]([O:3][CH2:4][CH3:5])=[O:6])[CH2:7][C:8](=O)[CH3:9].[NH2:10][NH:11][CH2:12][c:13]1[cH:14][c:15]([Cl:16])[cH:17][c:18]([Br:19])[c:20]1[OH:21],1
473,0.636,0.364,C1CCNC1.Cc1ccccc1Br,Br[CH2:1][CH2:2][CH2:3][CH2:4]Br.[CH3:5][c:6]1[cH:7][cH:8][cH:9][cH:10][c:11]1[NH2:12],1
474,0.569,0.43100000000000005,CC(C)(C)C(=O)NCc1ccc(Cl)c(Nc2nc3cc(C(=O)O)c(F)cc3[nH]2)c1Cl.N[C@H]1CC[C@H](C(F)(F)F)CC1,S=[C:1]=[N:2][c:3]1[c:4]([Cl:5])[cH:6][cH:7][c:8]([CH2:9][NH:10][C:11]([C:12]([CH3:13])([CH3:14])[CH3:15])=[O:16])[c:17]1[Cl:18].[NH2:19][c:20]1[cH:21][c:22]([F:23])[c:24]([C:25](=[O:26])[NH:27][C@H:28]2[CH2:29][CH2:30][C@H:31]([C:32]([F:33])([F:34])[F:35])[CH2:36][CH2:37]2)[cH:38][c:39]1[NH2:40],1
475,0.414,0.5860000000000001,COC(=O)c1nc(N)sc1Br.COc1cccc(B(O)O)c1,O=[C:1]([C:2]([O:3][CH3:4])=[O:5])[CH:6](Cl)[c:7]1[cH:8][cH:9][cH:10][c:11]([O:12][CH3:13])[cH:14]1.[NH2:15][C:16]([NH2:17])=[S:18],1
476,0.64,0.36,COC(=O)c1cc([N+](=O)[O-])cc2cccnc12,O[CH2:1][CH:2](O)[CH2:3]O.[NH2:4][c:5]1[cH:6][cH:7][c:8]([N+:9](=[O:10])[O-:11])[cH:12][c:13]1[C:14](=[O:15])[OH:16],1
477,0.378,0.622,CCOC(=O)Cc1csc(-c2cc3cccc(NS(=O)(=O)c4cccs4)c3[nH]2)n1.CI,O=[C:1]([CH2:2][C:3]([O:4][CH2:5][CH3:6])=[O:7])[CH2:8]Cl.[CH3:9][N:10]([c:11]1[cH:12][cH:13][cH:14][c:15]2[cH:16][c:17]([C:18]([NH2:19])=[S:20])[nH:21][c:22]12)[S:23](=[O:24])(=[O:25])[c:26]1[cH:27][cH:28][cH:29][s:30]1,1
478,0.62,0.38,CS(=O)(=O)c1ccc(F)c(Cl)c1.Oc1cc(Cl)ccc1CCc1nnn[nH]1,[CH3:1][S:2](=[O:3])(=[O:4])[c:5]1[cH:6][cH:7][c:8]([O:9][c:10]2[cH:11][c:12]([Cl:13])[cH:14][cH:15][c:16]2[CH2:17][CH2:18][C:19]#[N:20])[c:21]([Cl:22])[cH:23]1.[N-:24]=[N+:25]=[N-:26],1
479,0.603,0.397,C1CC(c2nnn[nH]2)CN1.O=C(Cl)OCc1ccccc1,[N-:1]=[N+:2]=[N-:3].[N:4]#[C:5][CH:6]1[CH2:7][CH2:8][N:9]([C:10](=[O:11])[O:12][CH2:13][c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[CH2:20]1,1
480,0.821,0.17900000000000005,O=S(=O)(Cl)c1ccccc1.c1ccc(CN2CC3CNCC(C2)O3)cc1,I[CH2:1][CH:2]1[CH2:3][N:4]([S:5](=[O:6])(=[O:7])[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[CH2:14][CH:15]([CH2:16]I)[O:17]1.[NH2:18][CH2:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1,1
481,0.229,0.771,CCOC(=O)Cn1cnc2ccc(OC)cc21,O=[CH:1]O.[CH3:2][O:3][c:4]1[cH:5][cH:6][c:7]([NH2:8])[c:9]([NH:10][CH2:11][CH2:12][OH:13])[cH:14]1,1
482,0.763,0.237,ClCc1cn(-c2cccc(Cl)c2Cl)nn1.O=c1[nH]nc(-c2ccc(Cl)cc2)n1C[C@H](O)C(F)(F)F,[CH:1]#[C:2][CH2:3][n:4]1[n:5][c:6](-[c:7]2[cH:8][cH:9][c:10]([Cl:11])[cH:12][cH:13]2)[n:14]([CH2:15][C@H:16]([OH:17])[C:18]([F:19])([F:20])[F:21])[c:22]1=[O:23].[N-:24]=[N+:25]=[N:26][c:27]1[cH:28][cH:29][cH:30][c:31]([Cl:32])[c:33]1[Cl:34],1
483,0.468,0.532,OCc1ccc(-c2nnn[nH]2)cc1,C[Si](C)(C)[N:1]=[N+:2]=[N-:3].[N:4]#[C:5][c:6]1[cH:7][cH:8][c:9]([CH:10]=[O:11])[cH:12][cH:13]1,1
484,0.766,0.23399999999999999,CCOC(OCC)c1c[nH]nn1.C[Si](C)(C)CCl,[CH3:1][Si:2]([CH3:3])([CH3:4])[CH2:5][N:6]=[N+:7]=[N-:8].[CH:9]#[C:10][CH:11]([O:12][CH2:13][CH3:14])[O:15][CH2:16][CH3:17],1
485,0.064,0.9359999999999999,NC(=O)c1cc(Br)c(F)cc1C1CC(O)C1,[OH:1][N:2]=[C:3]1[c:4]2[cH:5][c:6]([Br:7])[c:8]([F:9])[cH:10][c:11]2[CH:12]2[CH2:13][CH:14]1[CH2:15]2,1
486,0.371,0.629,COC(=O)c1cccc(N2CCN(C[C@H]3COc4ccccc4O3)CC2)c1,Cl[CH2:1][CH2:2][N:3]([CH2:4][CH2:5]Cl)[CH2:6][C@H:7]1[CH2:8][O:9][c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]2[O:16]1.[NH2:17][c:18]1[cH:19][cH:20][cH:21][c:22]([CH2:23][OH:24])[cH:25]1,1
487,0.033,0.967,CCOC(=O)c1sc(C)nc1Cl.IC12CC3CC(CC(C3)C1)C2,O=[C:1]([CH:2](Cl)[C:3]([O:4][CH2:5][CH3:6])=[O:7])[C:8]12[CH2:9][CH:10]3[CH2:11][CH:12]([CH2:13][CH:14]([CH2:15]3)[CH2:16]1)[CH2:17]2.[CH3:18][C:19]([NH2:20])=[S:21],1
488,0.397,0.603,Cc1cccc(CC(O)CCl)c1C,O[OH:1].[CH2:2]=[CH:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][c:9]([CH3:10])[c:11]1[CH3:12],1
489,0.16,0.84,COc1ccc(Cn2nnnc2-c2ccc3ccc4cccnc4c3n2)cc1,[N-:1]=[N+:2]=[N-:3].[N:4]#[C:5][c:6]1[cH:7][cH:8][c:9]2[cH:10][cH:11][c:12]3[cH:13][cH:14][cH:15][n:16][c:17]3[c:18]2[n:19]1,1
490,0.067,0.933,CC(C)(C)OC(=O)NC1(CF)CCN([C@H](c2ccc3nnc(Br)n3c2)C(F)(F)F)C1.CCC[CH2][Sn]([CH2]CCC)([CH2]CCC)[c]1ccc2cccc(OC)c2n1,O=[CH:1][c:2]1[cH:3][cH:4][c:5]2[cH:6][cH:7][cH:8][c:9]([O:10][CH3:11])[c:12]2[n:13]1.[CH3:14][C:15]([CH3:16])([CH3:17])[O:18][C:19](=[O:20])[NH:21][C:22]1([CH2:23][F:24])[CH2:25][CH2:26][N:27]([C@H:28]([c:29]2[cH:30][cH:31][c:32]([NH:33][NH2:34])[n:35][cH:36]2)[C:37]([F:38])([F:39])[F:40])[CH2:41]1,1
491,0.222,0.778,BrCCCCc1nnn[nH]1.CC(C)(C)c1cc(O)cc(C(C)(C)C)c1O,[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][c:7]([O:8][CH2:9][CH2:10][CH2:11][CH2:12][C:13]#[N:14])[cH:15][c:16]([C:17]([CH3:18])([CH3:19])[CH3:20])[c:21]1[OH:22].[N-:23]=[N+:24]=[N-:25],1
492,0.468,0.532,CC(C)(C)OC(=O)N1CCC(=O)CC1.c1ccc2c(c1)Nc1ccc(-c3nnn[nH]3)cc1O2,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:10][CH:11]([N:12]2[c:13]3[cH:14][cH:15][cH:16][cH:17][c:18]3[O:19][c:20]3[cH:21][c:22]([C:23]#[N:24])[cH:25][cH:26][c:27]32)[CH2:28][CH2:29]1.[N-:30]=[N+:31]=[N-:32],1
493,0.269,0.731,Clc1nc(-c2ccccc2Cl)cs1.Nc1ccc(OCc2nnn[nH]2)cc1,[N-:1]=[N+:2]=[N-:3].[N:4]#[C:5][CH2:6][O:7][c:8]1[cH:9][cH:10][c:11]([NH:12][c:13]2[n:14][c:15](-[c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3[Cl:22])[cH:23][s:24]2)[cH:25][cH:26]1,1
494,0.273,0.727,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)c1csc(Br)n1.COc1ccc(B(O)O)cc1,O=[C:1]([C@H:2]([CH2:3][CH2:4][CH2:5][CH2:6][NH:7][C:8]([O:9][C:10]([CH3:11])([CH3:12])[CH3:13])=[O:14])[NH:15][C:16](=[O:17])[O:18][CH2:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1)[CH2:26]Br.[CH3:27][O:28][c:29]1[cH:30][cH:31][c:32]([C:33]([NH2:34])=[S:35])[cH:36][cH:37]1,1
495,0.177,0.823,CCC(O)(c1c[nH]nn1)C(F)(F)F.CCOC(=O)c1cc2cc(CCl)ccn2c1-c1ccc(OCC)nc1,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:8]2[cH:9][c:10]([CH2:11][N:12]=[N+:13]=[N-:14])[cH:15][cH:16][n:17]2[c:18]1-[c:19]1[cH:20][cH:21][c:22]([O:23][CH2:24][CH3:25])[n:26][cH:27]1.[CH:28]#[C:29][C:30]([OH:31])([CH2:32][CH3:33])[C:34]([F:35])([F:36])[F:37],1
496,0.553,0.44699999999999995,CCOC(=O)c1ccc2[nH]c([Si](C)(C)C)c(C=CCO[Si](C)(C)C(C)(C)C)c2c1,I[c:1]1[c:2]([NH2:3])[cH:4][cH:5][c:6]([C:7]([O:8][CH2:9][CH3:10])=[O:11])[cH:12]1.[CH3:13][C:14]([CH3:15])([CH3:16])[Si:17]([CH3:18])([CH3:19])[O:20][CH2:21][CH2:22][CH2:23][C:24]#[C:25][Si:26]([CH3:27])([CH3:28])[CH3:29],1
497,0.855,0.14500000000000002,CI.Fc1ccc2[nH]c(CCl)nc2c1,O=[C:1](O)[CH2:2][Cl:3].[CH3:4][NH:5][c:6]1[cH:7][cH:8][c:9]([F:10])[cH:11][c:12]1[NH2:13],1
498,0.451,0.5489999999999999,Brc1csc(-c2cccnc2)n1.Cc1ccncc1B(O)O,O=[C:1]([c:2]1[c:3]([CH3:4])[cH:5][cH:6][n:7][cH:8]1)[CH2:9]Br.[NH2:10][C:11](=[S:12])[c:13]1[cH:14][cH:15][cH:16][n:17][cH:18]1,1
499,0.621,0.379,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.c1ccc2c(c1)CNCc1cnnn1-2,[CH:1]#[C:2][CH2:3][N:4]([CH2:5][c:6]1[cH:7][cH:8][cH:9][cH:10][c:11]1[N:12]=[N+:13]=[N-:14])[C:15](=[O:16])[O:17][C:18]([CH3:19])([CH3:20])[CH3:21],1
500,0.864,0.136,Cc1nc(-c2cn(Cc3ccc(C(F)(F)F)cc3)nn2)sc1C(=O)O.NCc1ccccc1,[CH:1]#[C:2][c:3]1[n:4][c:5]([CH3:6])[c:7]([C:8](=[O:9])[NH:10][CH2:11][c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[s:18]1.[N-:19]=[N+:20]=[N:21][CH2:22][c:23]1[cH:24][cH:25][c:26]([C:27]([F:28])([F:29])[F:30])[cH:31][cH:32]1,1
501,0.389,0.611,CI.Cc1ccc2c(O)c(F)cc(Br)c2n1,O=[CH:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][O:6][c:7]1[cH:8][c:9]([NH2:10])[c:11]([Br:12])[cH:13][c:14]1[F:15],1
502,0.542,0.45799999999999996,Cc1cn(-c2ccc(N)cc2Cl)cn1.Clc1nc2c(s1)CCCC2c1ccccc1,O=[C:1]1[CH:2](Br)[CH2:3][CH2:4][CH2:5][CH:6]1[c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1.[CH3:13][c:14]1[cH:15][n:16](-[c:17]2[cH:18][cH:19][c:20]([NH:21][C:22]([NH2:23])=[S:24])[cH:25][c:26]2[Cl:27])[cH:28][n:29]1,1
503,0.309,0.6910000000000001,COc1c(C)c(C)nc2c(F)cc(C(C)(C)C)cc12,CCO[C:1](=[O:2])[CH:3]([CH3:4])[C:5](=O)[CH3:6].[CH3:7][C:8]([CH3:9])([CH3:10])[c:11]1[cH:12][cH:13][c:14]([NH2:15])[c:16]([F:17])[cH:18]1,1
504,0.179,0.821,ClC(Cl)(Cl)Cl.OCc1csc(-c2ccccc2)n1,O=[C:1]([CH2:2]Cl)[CH2:3][Cl:4].[NH2:5][C:6](=[S:7])[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1,1
505,0.394,0.606,CC(C)COc1ccc(Cl)cc1N.COC(=O)c1ccc2[nH]c(-c3csc(Cl)n3)nc2c1,O=[C:1](O)[c:2]1[n:3][c:4]([NH:5][c:6]2[c:7]([O:8][CH2:9][CH:10]([CH3:11])[CH3:12])[cH:13][cH:14][c:15]([Cl:16])[cH:17]2)[s:18][cH:19]1.[CH3:20][O:21][C:22](=[O:23])[c:24]1[cH:25][cH:26][c:27]([NH2:28])[c:29]([NH2:30])[cH:31]1,1
506,0.617,0.383,CCOC(=O)c1sc(Br)nc1C.COc1cccc(B(O)O)c1,O=[C:1]([CH:2](Cl)[C:3]([O:4][CH2:5][CH3:6])=[O:7])[CH3:8].[CH3:9][O:10][c:11]1[cH:12][cH:13][cH:14][c:15]([C:16]([NH2:17])=[S:18])[cH:19]1,1
507,0.512,0.488,CC(C)S(=O)(=O)Cl.NC1Cc2ccc(-c3cccc(CN4CCCC4=O)c3)cc2C1,Cl[C:1](=[O:2])[CH2:3][CH2:4][CH2:5]Cl.[CH3:6][CH:7]([CH3:8])[S:9](=[O:10])(=[O:11])[NH:12][CH:13]1[CH2:14][c:15]2[cH:16][cH:17][c:18](-[c:19]3[cH:20][cH:21][cH:22][c:23]([CH2:24][NH2:25])[cH:26]3)[cH:27][c:28]2[CH2:29]1,1
508,0.276,0.724,CC(=CCO)CCC1OC1(C)C.Oc1ccc2c(c1)OCCC2,CC(=O)O[OH:1].[CH3:2][C:3]([CH3:4])=[CH:5][CH2:6][CH2:7][C:8]([CH3:9])=[CH:10][CH2:11][O:12][c:13]1[cH:14][cH:15][c:16]2[c:17]([cH:18]1)[O:19][CH2:20][CH2:21][CH2:22]2,1
509,0.469,0.531,Cc1c(F)cc(C(=O)NC2CC2)cc1Br.Cc1cc(-n2ncc3cc(B4OC(C)(C)C(C)(C)O4)ccc32)nc(C)n1,O=[CH:1][c:2]1[c:3](F)[cH:4][cH:5][c:6](-[c:7]2[c:8]([CH3:9])[c:10]([F:11])[cH:12][c:13]([C:14](=[O:15])[NH:16][CH:17]3[CH2:18][CH2:19]3)[cH:20]2)[cH:21]1.[CH3:22][c:23]1[cH:24][c:25]([NH:26][NH2:27])[n:28][c:29]([CH3:30])[n:31]1,1
510,0.452,0.548,OC(CCl)(COC1CCCCO1)c1ccc(Cl)cc1,C[S+](C)(=O)[CH3:1].[O:2]=[C:3]([CH2:4][O:5][CH:6]1[CH2:7][CH2:8][CH2:9][CH2:10][O:11]1)[c:12]1[cH:13][cH:14][c:15]([Cl:16])[cH:17][cH:18]1,1
511,0.071,0.929,COc1ccc(Cn2nnnc2CCCCCCc2nc(-c3ccccc3)c(-c3ccccc3)o2)cc1,[N-:1]=[N+:2]=[N-:3].[N:4]#[C:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][c:12]1[n:13][c:14](-[c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[c:21](-[c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[o:28]1,1
512,0.345,0.655,Cc1ccc(C)[nH]1.NC(=O)c1ccc(CCCBr)s1,O=[C:1]([CH3:2])[CH2:3][CH2:4][C:5](=O)[CH3:6].[NH2:7][CH2:8][CH2:9][CH2:10][c:11]1[cH:12][cH:13][c:14]([C:15]([NH2:16])=[O:17])[s:18]1,1
513,0.583,0.41700000000000004,COc1cccc(-c2nc3nc(Cl)ccc3[nH]2)c1.OB(O)c1ccccc1,O=[C:1](O)[c:2]1[cH:3][cH:4][cH:5][c:6]([O:7][CH3:8])[cH:9]1.[NH2:10][c:11]1[cH:12][cH:13][c:14](-[c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[n:21][c:22]1[NH2:23],1
514,0.477,0.523,CCc1ccc(Br)cc1C1OC12C(=O)C(C)(C)OC2(C)C.OB(O)c1ccc(Cl)cc1Cl,O[OH:1].[CH3:2][CH2:3][c:4]1[cH:5][cH:6][c:7](-[c:8]2[cH:9][cH:10][c:11]([Cl:12])[cH:13][c:14]2[Cl:15])[cH:16][c:17]1[CH:18]=[C:19]1[C:20](=[O:21])[C:22]([CH3:23])([CH3:24])[O:25][C:26]1([CH3:27])[CH3:28],1
515,0.456,0.544,COC(=O)CCc1cc(C(N)CC(C)C)no1.O=C(Cl)OCc1ccccc1,[CH3:1][CH:2]([CH3:3])[CH2:4][CH:5]([CH:6]=[N:7][OH:8])[NH:9][C:10](=[O:11])[O:12][CH2:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1.[CH:20]#[C:21][CH2:22][CH2:23][C:24](=[O:25])[O:26][CH3:27],1
516,0.058,0.942,C[C@H](O[Si](C)(C)C(C)(C)C)c1nc2cc([N+](=O)[O-])ccc2[nH]1,O=[C:1](O)[C@H:2]([CH3:3])[OH:4].[NH2:5][c:6]1[cH:7][cH:8][c:9]([N+:10](=[O:11])[O-:12])[cH:13][c:14]1[NH2:15],1
517,0.737,0.263,CCOC(OCC)c1[nH]nnc1CO,[CH3:1][CH2:2][O:3][CH:4]([C:5]#[C:6][CH:7]=[O:8])[O:9][CH2:10][CH3:11].[N-:12]=[N+:13]=[N-:14],1
518,0.738,0.262,CCOC(=O)c1csc(N)n1.COc1cc2c(Br)cnc(CNC(=O)OC(C)(C)C)c2cc1OC,O=[C:1]([C:2]([O:3][CH2:4][CH3:5])=[O:6])[CH2:7]Br.[CH3:8][O:9][c:10]1[cH:11][c:12]2[c:13]([NH:14][C:15]([NH2:16])=[S:17])[cH:18][n:19][c:20]([CH2:21][NH:22][C:23](=[O:24])[O:25][C:26]([CH3:27])([CH3:28])[CH3:29])[c:30]2[cH:31][c:32]1[O:33][CH3:34],1
519,0.049,0.951,O=C(O)C1=C(C(=O)Nc2ccc(Cl)cc2F)CCCC1,O1[C:1](=[O:2])[C:3]2=[C:4]([C:5]1=[O:6])[CH2:7][CH2:8][CH2:9][CH2:10]2.[NH2:11][c:12]1[cH:13][cH:14][c:15]([Cl:16])[cH:17][c:18]1[F:19],1
520,0.172,0.8280000000000001,O=[N+]([O-])c1nc(CCCc2cn(CCCc3ccccc3)nn2)c[nH]1,[CH:1]#[C:2][CH2:3][CH2:4][CH2:5][c:6]1[cH:7][nH:8][c:9]([NH2:10])[n:11]1.[N-:13]=[N+:14]=[N:15][CH2:16][CH2:17][CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,1
521,0.228,0.772,Cc1ccc(-c2ccccc2O)n1-c1cccc(S(N)(=O)=O)c1.Fc1ccc(CBr)cc1,O=[C:1]([CH3:2])[CH2:3][CH2:4][C:5](=O)[c:6]1[cH:7][cH:8][cH:9][cH:10][c:11]1[O:12][CH2:13][c:14]1[cH:15][cH:16][c:17]([F:18])[cH:19][cH:20]1.[NH2:21][c:22]1[cH:23][cH:24][cH:25][c:26]([S:27]([NH2:28])(=[O:29])=[O:30])[cH:31]1,1
522,0.538,0.46199999999999997,C1COCCN1.CCOC(=O)c1csc(Br)n1,O=[C:1]([C:2]([O:3][CH2:4][CH3:5])=[O:6])[CH2:7]Br.[NH2:8][C:9](=[S:10])[N:11]1[CH2:12][CH2:13][O:14][CH2:15][CH2:16]1,1
523,0.279,0.721,CCOC(=O)c1nc(C)c(C(C)O)s1,O=[C:1]([CH3:2])[CH:3](Cl)[C:4]([CH3:5])=[O:6].[CH3:7][CH2:8][O:9][C:10](=[O:11])[C:12]([NH2:13])=[S:14],1
524,0.034,0.966,CO.O=C(O)C12CCCC1O2,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][C:4](=[O:5])[C:6]1=[CH:7][CH2:8][CH2:9][CH2:10]1,1
525,0.286,0.714,CC(C)c1cc(C(=O)O)on1.CO,[CH3:1][CH:2]([CH3:3])[CH:4]=[N:5][OH:6].[CH:7]#[C:8][C:9](=[O:10])[O:11][CH3:12],1
526,0.238,0.762,CI.C[C@@H](CO)Oc1cc(OCc2ccccc2)cc(-c2nc3cccnc3[nH]2)c1,O=[C:1](O)[c:2]1[cH:3][c:4]([O:5][CH2:6][c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[cH:13][c:14]([O:15][C@H:16]([CH2:17][O:18][CH3:19])[CH3:20])[cH:21]1.[NH2:22][c:23]1[cH:24][cH:25][cH:26][n:27][c:28]1[NH2:29],1
527,0.554,0.44599999999999995,COC(=O)CCC(=O)Cl.Nc1ccc(-c2nnn[nH]2)cn1,[CH3:1][O:2][C:3](=[O:4])[CH2:5][CH2:6][C:7](=[O:8])[NH:9][c:10]1[cH:11][cH:12][c:13]([C:14]#[N:15])[cH:16][n:17]1.[N-:18]=[N+:19]=[N-:20],1
528,0.057,0.943,COc1cc2[nH]c(Br)cc(=O)c2cc1OC.OB(O)C1CC1,O=[C:1]([NH:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]([O:9][CH3:10])[cH:11][c:12]1[C:13]([CH3:14])=[O:15])[CH:16]1[CH2:17][CH2:18]1,1
529,0.385,0.615,CC(=O)Cl.COc1cc(OC)c2c(=O)[nH]c(-c3ccc(N4CCCNCC4)cc3)nc2c1,O=[CH:1][c:2]1[cH:3][cH:4][c:5]([N:6]2[CH2:7][CH2:8][CH2:9][N:10]([C:11]([CH3:12])=[O:13])[CH2:14][CH2:15]2)[cH:16][cH:17]1.[CH3:18][O:19][c:20]1[cH:21][c:22]([NH2:23])[c:24]([C:25]([NH2:26])=[O:27])[c:28]([O:29][CH3:30])[cH:31]1,1
530,0.09,0.91,CCOC(=O)c1cc(-c2cc(C)ccn2)[nH]n1.Clc1ccc(Cl)nn1,O=[C:1]([C:2]([O:3][CH2:4][CH3:5])=[O:6])[CH2:7][C:8](=O)[c:9]1[cH:10][c:11]([CH3:12])[cH:13][cH:14][n:15]1.[NH2:16][NH:17][c:18]1[cH:19][cH:20][c:21]([Cl:22])[n:23][n:24]1,1
531,0.937,0.06299999999999994,CCOC(=O)CBr.Cc1cc2c([nH]1)CCC2,O=[C:1]([CH3:2])[CH2:3][CH:4]1[CH2:5][CH2:6][CH2:7][C:8]1=O.[CH3:9][CH2:10][O:11][C:12](=[O:13])[CH2:14][NH2:15],1
532,0.555,0.44499999999999995,C1CCNCC1.CCC1(CC)c2cc(Br)ccc2-c2ccc(Br)cc21,I[CH2:1][CH2:2][CH2:3][CH2:4][CH2:5]I.[CH3:6][CH2:7][C:8]1([CH2:9][CH3:10])[c:11]2[cH:12][c:13]([NH2:14])[cH:15][cH:16][c:17]2-[c:18]2[cH:19][cH:20][c:21]([Br:22])[cH:23][c:24]21,1
533,0.084,0.916,CCOC(=O)/C(=N\OC1CCCCCCC1)c1csc(NC(=O)OC(C)(C)C)n1,O=[C:1](/[C:2]([C:3]([O:4][CH2:5][CH3:6])=[O:7])=[N:8]/[O:9][CH:10]1[CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17]1)[CH2:18]Br.[NH2:19][C:20]([NH2:21])=[S:22],1
534,0.55,0.44999999999999996,CCOC(=O)c1cn(-c2cccc(Cl)c2)nn1,[CH:1]#[C:2][CH2:3][OH:4].[N-:5]=[N+:6]=[N:7][c:8]1[cH:9][cH:10][cH:11][c:12]([Cl:13])[cH:14]1,1
