mol_idx,top_score,uq,pred_top1,true_reactants,error
2034,0.794,0.20599999999999996,COC(=O)[C@@H](N)Cc1ccc(Cl)c(Cl)c1.O=C(O)c1ccc(I)cc1NS(=O)(=O)c1cccc2nsnc12,O[C:1](=[O:2])[c:3]1[cH:4][cH:5][c:6]([I:7])[cH:8][c:9]1[NH:10][S:11](=[O:12])(=[O:13])[c:14]1[cH:15][cH:16][cH:17][c:18]2[n:19][s:20][n:21][c:22]12.[CH3:23][O:24][C:25](=[O:26])[CH:27]([NH2:28])[CH2:29][c:30]1[cH:31][cH:32][c:33]([Cl:34])[c:35]([Cl:36])[cH:37]1,1
2035,0.967,0.03300000000000003,COc1ccc(N)cc1.O=[N+]([O-])c1c(Cl)ncnc1Cl,Cl[c:1]1[c:2]([N+:3](=[O:4])[O-:5])[c:6]([Cl:7])[n:8][cH:9][n:10]1.[CH3:11][O:12][c:13]1[cH:14][cH:15][c:16]([NH2:17])[cH:18][cH:19]1,0
2036,0.505,0.495,CCn1c(C)c(-c2ccc(C[C@H](NC(=O)c3c(C)cccc3Cl)C(=O)OC)cc2)c(=O)n(CC)c1=O,C[O:1][C:2]([C@H:3]([CH2:4][c:5]1[cH:6][cH:7][c:8](-[c:9]2[c:10](=[O:11])[n:12]([CH2:13][CH3:14])[c:15](=[O:16])[n:17]([CH2:18][CH3:19])[c:20]2[CH3:21])[cH:22][cH:23]1)[NH:24][C:25](=[O:26])[c:27]1[c:28]([CH3:29])[cH:30][cH:31][cH:32][c:33]1[Cl:34])=[O:35],0
2037,0.336,0.6639999999999999,C[O-].Clc1ccc(Br)cn1,Cl[c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][n:9]1.[CH3:1][OH:2],1
2038,0.161,0.839,CCOC(=O)CNC(=O)C(=NO)c1cccs1,O=[C:1]([C:2]([NH:3][CH2:4][C:5](=[O:6])[OH:7])=[O:8])[c:9]1[cH:10][cH:11][cH:12][s:13]1.[NH2:14][OH:15],1
2039,0.749,0.251,ClCCCOc1cccc2[nH]ccc12.Clc1ccc2[nH]cc(C3=CCNCC3)c2c1,Cl[CH2:1][CH2:2][CH2:3][O:4][c:5]1[cH:6][cH:7][cH:8][c:9]2[nH:10][cH:11][cH:12][c:13]12.[Cl:14][c:15]1[cH:16][cH:17][c:18]2[nH:19][cH:20][c:21]([C:22]3=[CH:23][CH2:24][NH:25][CH2:26][CH2:27]3)[c:28]2[cH:29]1,0
2040,0.756,0.244,CC(C)(C)C1CCC2(CC1)CC(C(=O)O)=NO2.CC(C)(C)c1ccc(N)cc1,O[C:1]([C:2]1=[N:3][O:4][C:5]2([CH2:6][CH2:7][CH:8]([C:9]([CH3:10])([CH3:11])[CH3:12])[CH2:13][CH2:14]2)[CH2:15]1)=[O:16].[CH3:17][C:18]([CH3:19])([CH3:20])[c:21]1[cH:22][cH:23][c:24]([NH2:25])[cH:26][cH:27]1,0
2041,0.709,0.29100000000000004,CCCCCCCN.COc1cccc(C=O)c1OCc1ccccc1,O=[CH:1][c:2]1[cH:3][cH:4][cH:5][c:6]([O:7][CH3:8])[c:9]1[O:10][CH2:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1.[CH3:18][CH2:19][CH2:20][CH2:21][CH2:22][CH2:23][CH2:24][NH2:25],0
2042,0.735,0.265,CCSc1c(Cl)c(Cl)c(Cl)c(C#N)c1C#N.O=C(OO)c1cccc(Cl)c1,CC(=O)O[OH:1].[CH3:2][CH2:3][S:4][c:5]1[c:6]([Cl:7])[c:8]([Cl:9])[c:10]([Cl:11])[c:12]([C:13]#[N:14])[c:15]1[C:16]#[N:17],1
2043,0.334,0.6659999999999999,N=C(N)Nc1nc(CCCCN2C(=O)c3ccccc3C2=O)c[nH]1,O=C1c2ccccc2C(=O)[N:1]1[CH2:2][CH2:3][CH2:4][CH2:5][c:6]1[n:7][c:8]([NH:9][C:10](=[NH:11])[NH2:12])[nH:13][cH:14]1,0
2044,0.747,0.253,CN1CCNCC1.COc1c(F)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=[CH2:1].[CH3:2][O:3][c:4]1[c:5]([N:6]2[CH2:7][CH2:8][NH:9][CH2:10][CH2:11]2)[c:12]([F:13])[cH:14][c:15]2[c:16]1[n:17]([CH:18]1[CH2:19][CH2:20]1)[cH:21][c:22]([C:23](=[O:24])[OH:25])[c:26]2=[O:27],1
2045,0.89,0.10999999999999999,C[C@H]1c2cccc(CCO)c2C[C@H](CO[Si](C)(C)C(C)(C)C)N1C(=O)Cc1c(Cl)cccc1Cl,[CH3:1][C@H:2]1[c:3]2[cH:4][cH:5][cH:6][c:7]([CH2:8][CH2:9][OH:10])[c:11]2[CH2:12][C@H:13]([CH2:14][O:15][Si:16]([CH3:17])([CH3:18])[C:19]([CH3:20])([CH3:21])[CH3:22])[N:23]1[C:24](=[O:25])[CH2:26][c:27]1[c:28]([Cl:29])[cH:30][cH:31][cH:32][c:33]1[Cl:34],0
2046,0.789,0.21099999999999997,Cc1ccc(C(=O)c2cc(Cl)ccc2N)cn1.Cc1ncc(-c2ccc(S(=O)(=O)Cl)cc2)o1,Cl[S:1]([c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][n:8][c:9]([CH3:10])[o:11]2)[cH:12][cH:13]1)(=[O:14])=[O:15].[CH3:16][c:17]1[cH:18][cH:19][c:20]([C:21](=[O:22])[c:23]2[cH:24][c:25]([Cl:26])[cH:27][cH:28][c:29]2[NH2:30])[cH:31][n:32]1,0
2047,0.817,0.18300000000000005,COc1ccc(CN(c2nc(Nc3cc(C#N)cc(N4CCC5C(CCN5C(=O)OC(C)(C)C)C4)c3Cl)nn3c(C#N)cnc23)C2CC2)cc1,CC(C)(C)OC(=O)[N:1]1[CH:2]2[CH2:3][CH2:4][N:5]([c:6]3[cH:7][c:8]([C:9]#[N:10])[cH:11][c:12]([NH:13][c:14]4[n:15][c:16]([N:17]([CH2:18][c:19]5[cH:20][cH:21][c:22]([O:23][CH3:24])[cH:25][cH:26]5)[CH:27]5[CH2:28][CH2:29]5)[c:30]5[n:31]([n:32]4)[c:33]([C:34]#[N:35])[cH:36][n:37]5)[c:38]3[Cl:39])[CH2:40][CH:41]2[CH2:42][CH2:43]1,0
2048,0.199,0.8009999999999999,CN1c2cc(-c3cccc(C=O)n3)ccc2N(CC2CC2(F)F)S1(=O)=O,Br[c:1]1[cH:2][cH:3][cH:4][c:5]([CH2:6][OH:7])[n:8]1.CC1(C)OB([c:9]2[cH:10][c:11]3[c:12]([cH:13][cH:14]2)[N:15]([CH2:16][CH:17]2[CH2:18][C:19]2([F:20])[F:21])[S:22](=[O:23])(=[O:24])[N:25]3[CH3:26])OC1(C)C,1
2049,0.155,0.845,Clc1nccc(OCc2ccccc2)n1.N#CCc1ccc(B(O)O)cc1,CC1(C)OB([c:1]2[cH:2][cH:3][c:4]([CH2:5][C:6]#[N:7])[cH:8][cH:9]2)OC1(C)C.Cl[c:10]1[n:11][cH:12][cH:13][c:14]([O:15][CH2:16][c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1,1
2050,0.467,0.5329999999999999,C1CCNCC1.O=c1c2[nH]c(Cl)nc2n(CC2CCCCC2)c(=O)n1CC1CCCCC1,Br[c:1]1[nH:2][c:3]2[c:4](=[O:5])[n:6]([CH2:7][CH:8]3[CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]3)[c:14](=[O:15])[n:16]([CH2:17][CH:18]3[CH2:19][CH2:20][CH2:21][CH2:22][CH2:23]3)[c:24]2[n:25]1.[CH2:26]1[CH2:27][CH2:28][NH:29][CH2:30][CH2:31]1,1
2051,0.788,0.21199999999999997,COc1ccc2nnc(C#N)c(/C=C/C34CCC(N)(CC3)CO4)c2n1.O=Cc1ccc2c(n1)NC(=O)CO2,O=[CH:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([n:7]1)[NH:8][C:9](=[O:10])[CH2:11][O:12]2.[CH3:13][O:14][c:15]1[cH:16][cH:17][c:18]2[n:19][n:20][c:21]([C:22]#[N:23])[c:24](/[CH:25]=[CH:26]/[C:27]34[CH2:28][CH2:29][C:30]([NH2:31])([CH2:32][CH2:33]3)[CH2:34][O:35]4)[c:36]2[n:37]1,0
2052,0.242,0.758,Nc1ncc(Br)c(-c2ccccc2)n1.OB(O)c1ccccc1,I[c:1]1[cH:2][n:3][c:4]([NH2:5])[n:6][c:7]1-[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1.OB(O)[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,1
2053,0.614,0.386,COc1ccccc1C(=O)Cl.NCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,Cl[C:1](=[O:2])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.[CH3:9][O:10][c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]1[C:17](=[O:18])[NH:19][CH2:20][C:21]1([c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[CH2:28][CH2:29][NH:30][CH2:31][CH2:32]1,1
2054,0.49,0.51,C1CNCCN1.Cc1cccc2c(Cl)noc12,Cl[c:1]1[c:2]2[cH:3][cH:4][cH:5][c:6]([CH3:7])[c:8]2[o:9][n:10]1.[CH2:11]1[CH2:12][NH:13][CH2:14][CH2:15][NH:16]1,0
2055,0.672,0.32799999999999996,O=C(O)C1CCCN(S(=O)(=O)c2ccccc2)C1.c1cncc(C2CCNC2)c1,Cl[S:1](=[O:2])(=[O:3])[c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1.[O:10]=[C:11]([CH:12]1[CH2:13][CH2:14][CH2:15][NH:16][CH2:17]1)[N:18]1[CH2:19][CH2:20][CH:21]([c:22]2[cH:23][cH:24][cH:25][n:26][cH:27]2)[CH2:28]1,1
2056,0.397,0.603,N#C[S-].Nc1cc(Br)cc(I)c1,O=C(c1ccccc1)[NH:1][C:2](=[S:3])[NH:4][c:5]1[cH:6][c:7]([Br:8])[cH:9][c:10]([I:11])[cH:12]1,1
2057,0.651,0.349,CN(C(=O)NCc1cccc(F)c1Cl)[C@@H](CCC(=O)N1CCN(C(=O)OC(C)(C)C)CC1)COC(=O)Nc1cc(-c2cccc(F)c2)on1,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][N:4]([C:5]([CH2:6][CH2:7][C@H:8]([N:9]([CH3:10])[C:11](=[O:12])[NH:13][CH2:14][c:15]2[cH:16][cH:17][cH:18][c:19]([F:20])[c:21]2[Cl:22])[CH2:23][O:24][C:25](=[O:26])[NH:27][c:28]2[cH:29][c:30](-[c:31]3[cH:32][cH:33][cH:34][c:35]([F:36])[cH:37]3)[o:38][n:39]2)=[O:40])[CH2:41][CH2:42]1,0
2058,0.482,0.518,CC(C)CBr.COC(=O)c1cc(-c2ccc(C)cc2)c(O)c(C(C)(C)C)c1,Br[CH2:1][CH:2]([CH3:3])[CH3:4].[CH3:5][O:6][C:7](=[O:8])[c:9]1[cH:10][c:11](-[c:12]2[cH:13][cH:14][c:15]([CH3:16])[cH:17][cH:18]2)[c:19]([OH:20])[c:21]([C:22]([CH3:23])([CH3:24])[CH3:25])[cH:26]1,0
2059,0.739,0.261,CCI.Cc1n[nH]c2ccc([N+](=O)[O-])cc12,I[CH2:1][CH3:2].[CH3:3][c:4]1[n:5][nH:6][c:7]2[cH:8][cH:9][c:10]([N+:11](=[O:12])[O-:13])[cH:14][c:15]12,0
2060,0.414,0.5860000000000001,CCOC(=O)/C=C/c1ccc(Cn2ccnc2)cc1,CCO[C:1](=[O:2])/[CH:3]=[CH:4]/[c:5]1[cH:6][cH:7][c:8]([CH2:9][n:10]2[cH:11][cH:12][n:13][cH:14]2)[cH:15][cH:16]1,0
2061,0.779,0.22099999999999997,COc1ccc2[nH]c(SCc3nccc(N4CCOCC4)c3Cl)nc2c1.O=C(OO)c1cccc(Cl)c1,O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][O:3][c:4]1[cH:5][cH:6][c:7]2[nH:8][c:9]([S:10][CH2:11][c:12]3[n:13][cH:14][cH:15][c:16]([N:17]4[CH2:18][CH2:19][O:20][CH2:21][CH2:22]4)[c:23]3[Cl:24])[n:25][c:26]2[cH:27]1,0
2062,0.931,0.06899999999999995,CN(C)C[C@@H](NC(=O)OC(C)(C)C)C(=O)O.COc1ccc(C2=NN(C3CCNCC3)C(=O)[C@@H]3CCCC[C@H]23)cc1OC,O[C:1]([C@@H:2]([CH2:3][N:4]([CH3:5])[CH3:6])[NH:7][C:8](=[O:9])[O:10][C:11]([CH3:12])([CH3:13])[CH3:14])=[O:15].[CH3:16][O:17][c:18]1[cH:19][cH:20][c:21]([C:22]2=[N:23][N:24]([CH:25]3[CH2:26][CH2:27][NH:28][CH2:29][CH2:30]3)[C:31](=[O:32])[C@@H:33]3[CH2:34][CH2:35][CH2:36][CH2:37][C@H:38]23)[cH:39][c:40]1[O:41][CH3:42],0
2063,0.483,0.517,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.COC(=O)c1sc(C(C)(C)C)nc1CNc1cccc(Br)c1CO[Si](C)(C)C(C)(C)C,Br[CH2:1][c:2]1[c:3]([C:4]([O:5][CH3:6])=[O:7])[s:8][c:9]([C:10]([CH3:11])([CH3:12])[CH3:13])[n:14]1.[CH3:15][C:16]1([CH3:17])[O:18][B:19]([c:20]2[cH:21][cH:22][cH:23][c:24]([NH2:25])[c:26]2[CH2:27][O:28][Si:29]([CH3:30])([CH3:31])[C:32]([CH3:33])([CH3:34])[CH3:35])[O:36][C:37]1([CH3:38])[CH3:39],1
2064,0.383,0.617,CC(C)n1cc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)cc1C(=O)O.Cc1ccc(-c2ccc(CN)cc2)cc1,O[C:1]([c:2]1[n:3]([CH:4]([CH3:5])[CH3:6])[cH:7][c:8]([NH:9][C:10](=[O:11])[c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]2-[c:18]2[cH:19][cH:20][c:21]([C:22]([F:23])([F:24])[F:25])[cH:26][cH:27]2)[cH:28]1)=[O:29].[CH3:30][c:31]1[cH:32][cH:33][c:34](-[c:35]2[cH:36][cH:37][c:38]([CH2:39][NH2:40])[cH:41][cH:42]2)[cH:43][cH:44]1,0
2065,0.825,0.17500000000000004,COc1cc(N2CCC3(CC2)OCCO3)ccc1Cl,C1C[O:2][C:1]2(O1)[CH2:3][CH2:4][N:5]([c:6]1[cH:7][c:8]([O:9][CH3:10])[c:11]([Cl:12])[cH:13][cH:14]1)[CH2:15][CH2:16]2,0
2066,0.229,0.771,O=C1NCCCCn2c1c1c(c(O)c2=O)C(=O)N(Cc2ccc(F)c(Cl)c2)CC1.OCCBr,CC(=O)[O:1][CH2:2][CH2:3][N:4]1[CH2:5][CH2:6][CH2:7][CH2:8][n:9]2[c:10](=[O:11])[c:12]([OH:13])[c:14]3[c:15]([c:16]2[C:17]1=[O:18])[CH2:19][CH2:20][N:21]([CH2:22][c:23]1[cH:24][cH:25][c:26]([F:27])[c:28]([Cl:29])[cH:30]1)[C:31]3=[O:32],1
2067,0.158,0.842,COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(B(O)O)cn2)cc1.Clc1cc(N2CCc3c(Cl)nc(N4CCOCC4)nc32)ccn1,I[c:1]1[cH:2][c:3]([Cl:4])[n:5][cH:6][cH:7]1.[CH3:8][O:9][c:10]1[cH:11][cH:12][c:13]([CH2:14][N:15]([CH2:16][c:17]2[cH:18][cH:19][c:20]([O:21][CH3:22])[cH:23][cH:24]2)[c:25]2[n:26][cH:27][c:28](-[c:29]3[n:30][c:31]([N:32]4[CH2:33][CH2:34][O:35][CH2:36][CH2:37]4)[n:38][c:39]4[c:40]3[CH2:41][CH2:42][NH:43]4)[cH:44][n:45]2)[cH:46][cH:47]1,1
2068,0.487,0.513,CCCN(C)C(=O)c1cc(C(=O)OC)cc(-c2ccncc2)c1,c1ccc(C[O:1][C:2]([c:3]2[cH:4][c:5]([C:6]([N:7]([CH2:8][CH2:9][CH3:10])[CH3:11])=[O:12])[cH:13][c:14](-[c:15]3[cH:16][cH:17][n:18][cH:19][cH:20]3)[cH:21]2)=[O:22])cc1,1
2069,0.286,0.714,C=C(C)C(=O)O.OCCCC1CO1,O=C(O[OH:1])c1cccc(Cl)c1.[CH2:2]=[CH:3][CH2:4][CH2:5][CH2:6][O:7][C:8](=[O:9])[C:10](=[CH2:11])[CH3:12],1
2070,0.29,0.71,COC(=O)N[C@@H]1CCC[C@H](NC(=O)OC(C)(C)C)C1,O=C(OCc1ccccc1)[NH:1][C@H:2]1[CH2:3][CH2:4][CH2:5][C@@H:6]([NH:7][C:8]([O:9][CH3:10])=[O:11])[CH2:12]1,1
2071,0.12,0.88,C=CC[C@@H](NC(=O)OC(C)(C)C)C(=O)N(CC=C)Cc1ccc(OC)cc1OC,C=[CH:1][CH2:2][C@@H:3]([NH:4][C:5](=[O:6])[O:7][C:8]([CH3:9])([CH3:10])[CH3:11])[C:12](=[O:13])[N:14]([CH2:15][CH:16]=C)[CH2:17][c:18]1[cH:19][cH:20][c:21]([O:22][CH3:23])[cH:24][c:25]1[O:26][CH3:27],0
2072,0.276,0.724,Cn1cc(-c2c[nH]c3ncc(C=O)cc23)cn1.c1ccc2c(c1)CCN2,O=[C:1]([c:2]1[cH:3][n:4][c:5]2[nH:6][cH:7][c:8](-[c:9]3[cH:10][n:11]([CH3:12])[n:13][cH:14]3)[c:15]2[cH:16]1)[N:17]1[CH2:18][CH2:19][c:20]2[cH:21][cH:22][cH:23][cH:24][c:25]21,1
2073,0.819,0.18100000000000005,CCOC(=O)C(=O)Nc1ncc(C)s1,CC[O:1][C:2](=[O:3])[C:4](=[O:5])[NH:6][c:7]1[n:8][cH:9][c:10]([CH3:11])[s:12]1,0
2074,0.678,0.32199999999999995,O=C1CCN(C(=O)OCc2ccccc2)[C@H]2CCCC[C@@H]12.[Mg+][c]1ccccc1,[Mg+][c:1]1[cH:2][cH:3][cH:4][cH:5][cH:6]1.[O:7]=[C:8]1[CH2:9][CH2:10][N:11]([C:12](=[O:13])[O:14][CH2:15][c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[C@H:22]2[CH2:23][CH2:24][CH2:25][CH2:26][C@@H:27]12,0
2075,0.874,0.126,C=CCOC(=O)Cl.CC(C)(C)c1nc(-c2cccc(N)c2F)c(-c2ccnc(N)n2)s1,Cl[c:1]1[n:2][cH:3][cH:4][c:5](-[c:6]2[c:7](-[c:8]3[cH:9][cH:10][cH:11][c:12]([NH:13][C:14]([O:15][CH2:16][CH:17]=[CH2:18])=[O:19])[c:20]3[F:21])[n:22][c:23]([C:24]([CH3:25])([CH3:26])[CH3:27])[s:28]2)[n:29]1.[NH3:30],1
2076,0.22,0.78,CCOC(=O)COc1cccc2c1OCC2CCO,C[O:1][C:2](=[O:3])[CH2:4][O:5][c:6]1[cH:7][cH:8][cH:9][c:10]2[c:11]1[O:12][CH2:13][CH:14]2[CH2:15][CH2:16][OH:17],1
2077,0.746,0.254,Cc1ccc(S(=O)(=O)Nc2ccccc2N)cc1.O=C=Nc1ccc(Cl)cc1,Cl[S:1]([c:2]1[cH:3][cH:4][c:5]([CH3:6])[cH:7][cH:8]1)(=[O:9])=[O:10].[NH2:11][c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1[NH:18][C:19](=[O:20])[NH:21][c:22]1[cH:23][cH:24][c:25]([Cl:26])[cH:27][cH:28]1,1
2078,0.384,0.616,COc1ccc(B(O)O)cc1CNC1CCC(N(C)C(=O)OC(C)(C)C)CC1.O=C(O)c1sc2c(F)ccc(F)c2c1Cl,Cl[C:1](=[O:2])[c:3]1[s:4][c:5]2[c:6]([F:7])[cH:8][cH:9][c:10]([F:11])[c:12]2[c:13]1[Cl:14].[CH3:15][O:16][c:17]1[cH:18][cH:19][c:20]([B:21]([OH:22])[OH:23])[cH:24][c:25]1[CH2:26][NH:27][CH:28]1[CH2:29][CH2:30][CH:31]([N:32]([CH3:33])[C:34](=[O:35])[O:36][C:37]([CH3:38])([CH3:39])[CH3:40])[CH2:41][CH2:42]1,1
2079,0.777,0.22299999999999998,CS(=O)(=O)c1ccc(C(=O)O)c(F)c1.Nc1cc(Br)ccc1Br,Cl[C:1]([c:2]1[cH:3][cH:4][c:5]([S:6]([CH3:7])(=[O:8])=[O:9])[cH:10][c:11]1[F:12])=[O:13].[NH2:14][c:15]1[cH:16][c:17]([Br:18])[cH:19][cH:20][c:21]1[Br:22],1
2080,0.64,0.36,COC(=O)c1ccc(C(=O)c2ccncc2O)cc1,COC[O:1][c:2]1[cH:3][n:4][cH:5][cH:6][c:7]1[CH:8]([OH:9])[c:10]1[cH:11][cH:12][c:13]([C:14](=[O:15])[O:16][CH3:17])[cH:18][cH:19]1,1
2081,0.683,0.31699999999999995,COc1c(C(C)Nc2ncnc3[nH]cnc23)cc(Cl)c(C)c1-c1ccc(C(=O)O)c(F)c1.N#CC1CNC1,Br[c:1]1[n:2][cH:3][n:4][c:5]2[nH:6][cH:7][n:8][c:9]12.[CH3:10][O:11][c:12]1[c:13]([CH:14]([CH3:15])[NH2:16])[cH:17][c:18]([Cl:19])[c:20]([CH3:21])[c:22]1-[c:23]1[cH:24][cH:25][c:26]([C:27](=[O:28])[N:29]2[CH2:30][CH:31]([C:32]#[N:33])[CH2:34]2)[c:35]([F:36])[cH:37]1,1
2082,0.95,0.050000000000000044,COc1c(N)cc(C(C)(C)C)cc1NS(C)(=O)=O.O=C(Cl)OCC(Cl)(Cl)Cl,Cl[C:1](=[O:2])[O:3][CH2:4][C:5]([Cl:6])([Cl:7])[Cl:8].[CH3:9][O:10][c:11]1[c:12]([NH2:13])[cH:14][c:15]([C:16]([CH3:17])([CH3:18])[CH3:19])[cH:20][c:21]1[NH:22][S:23]([CH3:24])(=[O:25])=[O:26],0
2083,0.132,0.868,CC(=O)OC1C=CCCC1C(=O)O.CCCCO,[CH2:1]=[CH:2][CH:3]=[CH:4][O:5][C:6]([CH3:7])=[O:8].[CH2:9]=[CH:10][C:11](=[O:12])[O:13][CH2:14][CH2:15][CH2:16][CH3:17],1
2084,0.619,0.381,CC(C)(O)c1ccc(-c2cc(C(N)=O)c(N)s2)c(F)c1.COCC(c1cccc(Br)n1)N1CCOCC1,Br[c:1]1[cH:2][cH:3][cH:4][c:5]([CH:6]([CH2:7][O:8][CH3:9])[N:10]2[CH2:11][CH2:12][O:13][CH2:14][CH2:15]2)[n:16]1.[CH3:17][C:18]([CH3:19])([OH:20])[c:21]1[cH:22][cH:23][c:24](-[c:25]2[cH:26][c:27]([C:28]([NH2:29])=[O:30])[c:31]([NH2:32])[s:33]2)[c:34]([F:35])[cH:36]1,0
2085,0.573,0.42700000000000005,COC(=O)c1cnc(Cl)c(Br)c1.OB(O)c1ccc(Cl)cc1,Br[c:1]1[c:2]([Cl:3])[n:4][cH:5][c:6]([C:7]([O:8][CH3:9])=[O:10])[cH:11]1.OB(O)[c:12]1[cH:13][cH:14][c:15]([Cl:16])[cH:17][cH:18]1,0
2086,0.636,0.364,COC(=O)c1ccc(CC(C(=O)N(c2ccccc2)c2ccc3cccc-3o2)c2ccc(C3=CCCCC3)cc2)cc1,C[O:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]([CH2:8][CH:9]([C:10](=[O:11])[N:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[c:19]2[cH:20][cH:21][c:22]3[cH:23][cH:24][cH:25][c:26]-3[o:27]2)[c:28]2[cH:29][cH:30][c:31]([C:32]3=[CH:33][CH2:34][CH2:35][CH2:36][CH2:37]3)[cH:38][cH:39]2)[cH:40][cH:41]1,0
2087,0.813,0.18700000000000006,COc1ccc(CN)cc1.Fc1ccc(Nc2ncnc3cnc(Cl)cc23)cc1Br,F[c:1]1[cH:2][c:3]2[c:4]([NH:5][c:6]3[cH:7][cH:8][c:9]([F:10])[c:11]([Br:12])[cH:13]3)[n:14][cH:15][n:16][c:17]2[cH:18][n:19]1.[CH3:20][O:21][c:22]1[cH:23][cH:24][c:25]([CH2:26][NH2:27])[cH:28][cH:29]1,1
2088,0.149,0.851,CC(=O)Oc1ccccc1C=C1CNC(=O)O1,Br[C:1]([CH3:2])=[O:3].[O:4]=[C:5]1[NH:6][CH2:7][CH:8]([CH2:9][c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]2[OH:16])[O:17]1,1
2089,0.824,0.17600000000000005,CCOC(=O)C(Br)c1ccccc1.Oc1ccc(CBr)cc1,BrC(Br)(Br)[Br:1].O[CH2:2][c:3]1[cH:4][cH:5][c:6]([O:7][CH:8]([C:9]([O:10][CH2:11][CH3:12])=[O:13])[c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[cH:20][cH:21]1,1
2090,0.544,0.45599999999999996,Fc1ccccc1-c1nc(Cl)c2ccsc2n1.Nc1ccncc1,Cl[c:1]1[n:2][c:3](-[c:4]2[c:5]([F:6])[cH:7][cH:8][cH:9][cH:10]2)[n:11][c:12]2[c:13]1[cH:14][cH:15][s:16]2.[NH2:17][c:18]1[cH:19][cH:20][n:21][cH:22][cH:23]1,0
2091,0.448,0.552,O=C(O)CCCBr.O=C(O)c1cc(O)ccc1O,Cl[C:1](=[O:2])[CH2:3][CH2:4][CH2:5][Br:6].[O:7]=[C:8]([OH:9])[c:10]1[cH:11][c:12]([OH:13])[cH:14][cH:15][c:16]1[OH:17],1
2092,0.214,0.786,COCCCBr.COc1ccc(C(=O)CC(C)C)cc1O,[CH3:1][O:2][CH2:3][CH2:4][CH2:5][O:6][c:7]1[cH:8][c:9]([CH:10]([OH:11])[CH2:12][CH:13]([CH3:14])[CH3:15])[cH:16][cH:17][c:18]1[O:19][CH3:20],1
2093,0.59,0.41000000000000003,CCOc1cc(C(C)(C)C)ncc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)Cl.O=C(NC1CCCC1)NC1CCNCC1,[CH3:1][CH2:2][O:3][c:4]1[cH:5][c:6]([C:7]([CH3:8])([CH3:9])[CH3:10])[n:11][cH:12][c:13]1[C:14]1=[N:15][C@@:16]([CH3:17])([c:18]2[cH:19][cH:20][c:21]([Cl:22])[cH:23][cH:24]2)[C@@:25]([CH3:26])([c:27]2[cH:28][cH:29][c:30]([Cl:31])[cH:32][cH:33]2)[N:34]1[C:35](=[O:36])[N:37]1[CH2:38][CH2:39][CH:40]([NH2:41])[CH2:42][CH2:43]1.[O:44]=[C:45]=[N:46][CH:47]1[CH2:48][CH2:49][CH2:50][CH2:51]1,1
2094,0.901,0.09899999999999998,CC(C)C[C@@H]1NC[C@H](C2CCC2)NC1=O.O=C(O)c1cc(-c2ccc(F)cc2)on1,O[C:1](=[O:2])[c:3]1[cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][cH:12]2)[o:13][n:14]1.[CH3:15][CH:16]([CH3:17])[CH2:18][C@@H:19]1[NH:20][CH2:21][C@H:22]([CH:23]2[CH2:24][CH2:25][CH2:26]2)[NH:27][C:28]1=[O:29],0
2095,0.397,0.603,COC(=O)c1ccc(S(=O)(=O)NCc2ccc(F)c(F)c2)cc1.FC(F)(F)c1cnc(Cl)c(Cl)c1,Br[CH2:1][c:2]1[cH:3][cH:4][c:5]([F:6])[c:7]([F:8])[cH:9]1.[CH3:10][O:11][C:12](=[O:13])[c:14]1[cH:15][cH:16][c:17]([S:18](=[O:19])(=[O:20])[NH:21][c:22]2[n:23][cH:24][c:25]([C:26]([F:27])([F:28])[F:29])[cH:30][c:31]2[Cl:32])[cH:33][cH:34]1,1
